X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.1s 18dB, waiting time= 1s, sensitivity=20mV, position 3mm
-2.9564e-05	-0.00134087	0.00133992	-90.828
-9.53682e-07	-0.0013466	0.00135041	-89.688
-8.10628e-05	-0.00127221	0.00127984	-93.444
1.52589e-05	-0.00138284	0.00138188	-89.532
2.19346e-05	-0.00132848	0.00132466	-88.758
-7.82018e-05	-0.00125218	0.00125504	-93.468
-2.6703e-05	-0.00133515	0.00133324	-91.35
-8.29701e-05	-0.00126267	0.00126744	-93.732
-2.9564e-05	-0.00131703	0.00131799	-91.272
-4.57766e-05	-0.00127793	0.00127698	-91.794
-1.71663e-05	-0.00130845	0.00130845	-91.05
-4.00546e-05	-0.00129605	0.00129414	-91.83
-3.14715e-05	-0.00128747	0.00128842	-91.212
-3.71935e-05	-0.00126839	0.00126267	-91.758
-1.62126e-05	-0.00124932	0.00124837	-90.06
-8.96459e-05	-0.00126363	0.00126649	-94.584
-8.77385e-05	-0.0012827	0.00128365	-94.23
-2.19346e-05	-0.00133134	0.00133515	-90.312
9.05995e-05	-0.00154877	0.00155164	-87.0
8.58312e-05	-0.00154591	0.00154973	-86.892
0.000117302	-0.00149823	0.00150586	-85.266
0.00012684	-0.00158406	0.00158978	-85.434
0.000163079	-0.00163747	0.00163365	-85.128
0.000181199	-0.00160695	0.00161744	-83.622
0.000161172	-0.00163937	0.00165177	-83.916
4.48229e-05	-0.00142957	0.0014267	-88.74
-3.81472e-05	-0.00132561	0.00132848	-91.632
2.76567e-05	-0.00138379	0.00138188	-89.364
-5.6267e-05	-0.0013485	0.00134755	-92.1
-4.95913e-05	-0.00127698	0.00127698	-92.724
3.14715e-05	-0.00135136	0.00135613	-89.07
-3.43325e-05	-0.00132943	0.00133515	-91.14
-4.95913e-05	-0.00129605	0.00129605	-92.238
-9.5368e-06	-0.00135613	0.00135232	-90.678
-2.57493e-05	-0.00133515	0.00133706	-90.996
1.04905e-05	-0.0014248	0.00142384	-89.112
1.52589e-05	-0.00142384	0.00141907	-89.166
-3.81473e-06	-0.00140096	0.00139905	-90.384
7.72481e-05	-0.00145341	0.00145341	-87.03
2.86104e-06	-0.00143719	0.0014391	-89.496
2.3842e-05	-0.00137997	0.00137997	-88.812
-1.14442e-05	-0.00134278	0.00135041	-90.534
-2.28883e-05	-0.00135804	0.00135613	-91.806
-1.43052e-05	-0.00142194	0.00141812	-90.348
4.19619e-05	-0.00142861	0.00142575	-88.74
-9.5368e-06	-0.00135709	0.00135709	-90.198
2.86103e-05	-0.00140763	0.00140858	-88.812
2.3842e-05	-0.00135804	0.00135709	-88.368
-4.67303e-05	-0.00131226	0.00130845	-92.226
-5.3406e-05	-0.00131417	0.00131703	-91.848
-3.71935e-05	-0.00134564	0.00134183	-91.398
-1.43052e-05	-0.00135899	0.00136185	-90.366
-4.00546e-05	-0.00134278	0.00133611	-92.382
-5.24523e-05	-0.00130749	0.0013094	-91.572
-6.38966e-05	-0.00137997	0.00138665	-92.418
1.52589e-05	-0.00141335	0.00140858	-89.346
3.24252e-05	-0.00134469	0.00134564	-88.128
1.90736e-06	-0.00139142	0.00138951	-90.222
3.05178e-05	-0.00139142	0.00139237	-88.032
-2.00273e-05	-0.00139523	0.00139619	-90.684
-3.81472e-05	-0.00138951	0.00138474	-91.608
-5.53133e-05	-0.00135899	0.00135709	-92.562
-1.23978e-05	-0.00137711	0.00137521	-90.75
1.90736e-05	-0.00140763	0.00141145	-89.244
3.33788e-05	-0.00142766	0.0014267	-88.716
8.20165e-05	-0.00145531	0.00145436	-87.03
-4.38693e-05	-0.00136281	0.00136472	-91.95
2.19346e-05	-0.00140477	0.00140572	-88.914
-5.14986e-05	-0.00137807	0.00137521	-92.172
2.57493e-05	-0.00142766	0.00142575	-89.358
3.71935e-05	-0.00141526	0.00141431	-88.65
2.00273e-05	-0.00140477	0.00140382	-89.154
6.38966e-05	-0.00139619	0.00139619	-87.756
-1.81199e-05	-0.00139523	0.00139237	-90.546
-9.5368e-06	-0.00136948	0.00137139	-90.474
4.7684e-06	-0.00135327	0.00135327	-89.466
5.0545e-05	-0.00131799	0.00131799	-87.594
3.71935e-05	-0.00145627	0.00145245	-89.13
9.5368e-06	-0.00140096	0.00140382	-89.268
1.52589e-05	-0.00140477	0.00140572	-89.268
4.19619e-05	-0.00137711	0.00137807	-88.152
1.14442e-05	-0.00146485	0.00146676	-88.806
4.86376e-05	-0.00148202	0.00148202	-88.17
6.00817e-05	-0.00148869	0.00148774	-87.948
-4.57766e-05	-0.00137807	0.00137711	-91.914
3.81472e-05	-0.00141621	0.0014124	-88.998
5.53133e-05	-0.00145818	0.00145436	-88.134
5.43597e-05	-0.0014248	0.0014267	-88.128
8.58313e-06	-0.00135995	0.00136376	-89.64
-3.71935e-05	-0.00130273	0.00130177	-91.53
-1.71663e-05	-0.00136472	0.00136567	-90.756
0.0	-0.00143433	0.00143719	-89.256
-2.0981e-05	-0.00136472	0.00136853	-90.612
4.57766e-05	-0.00144101	0.00144387	-87.516
-2.6703e-05	-0.00139714	0.00139714	-90.738
-3.24252e-05	-0.00135804	0.00135899	-91.434
-2.86104e-06	-0.00137521	0.00137234	-89.724
3.43325e-05	-0.00143338	0.00143243	-88.692
6.8665e-05	-0.00145341	0.00145436	-87.324
