Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.8783	8.6	5.737317999999999e-11	-3.52862e-05	-4.48229e-05	5.72207e-05	-136.848
3.3664	8.7	5.804030999999999e-11	-1.81199e-05	-5.72207e-05	6.38966e-05	-112.32
4.8416	8.8	5.870744e-11	-3.43325e-05	-2.0981e-05	3.71935e-05	-159.102
6.2799	8.9	5.937457e-11	0.00019455	2.19346e-05	0.000199319	6.468
8.0415	9.0	6.004169999999999e-11	-0.000108719	-7.72481e-05	0.000142098	-151.02
9.5455	9.1	6.070883e-11	-7.53407e-05	-1.71663e-05	8.48775e-05	-166.71
11.0013	9.2	6.137595999999999e-11	-3.62399e-05	-9.53682e-07	3.81472e-05	-172.65
12.4878	9.3	6.204309e-11	-6.48503e-05	-4.29156e-05	7.72481e-05	-143.904
13.9448	9.4	6.271022e-11	-6.67577e-05	8.58313e-06	6.38966e-05	168.45
15.4148	9.5	6.337735e-11	1.71663e-05	-1.43052e-05	1.90736e-05	-72.756
17.1408	9.6	6.404448e-11	-3.62399e-05	-4.29156e-05	5.14986e-05	-118.548
