X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.1s 18dB, waiting time= 1s, sensitivity=20mV, position 8.9mm
1.90736e-05	9.53682e-07	2.19346e-05	9.726
3.05178e-05	-9.5368e-06	3.14715e-05	-15.78
-4.7684e-06	2.3842e-05	2.3842e-05	98.13
1.90736e-06	-7.62945e-06	1.33515e-05	-83.658
-5.6267e-05	2.86104e-06	5.6267e-05	176.634
9.53682e-07	6.67575e-06	8.58313e-06	114.774
-9.53682e-07	-2.86104e-06	3.81473e-06	-119.748
-1.14442e-05	2.9564e-05	3.05178e-05	110.094
1.71663e-05	1.52589e-05	1.90736e-05	61.392
-1.62126e-05	-1.43052e-05	2.28883e-05	-150.462
1.33515e-05	1.52589e-05	2.00273e-05	38.37
3.52862e-05	1.04905e-05	4.10082e-05	10.392
1.04905e-05	9.5368e-06	1.71663e-05	19.8
1.43052e-05	1.52589e-05	1.81199e-05	41.82
-4.76839e-05	8.58313e-06	4.29156e-05	167.97
4.7684e-06	1.23978e-05	1.52589e-05	96.84
-2.0981e-05	1.23978e-05	2.86103e-05	153.438
2.57493e-05	-1.04905e-05	2.6703e-05	-24.774
-9.5368e-06	-5.72208e-06	8.58313e-06	-155.556
2.19346e-05	3.81473e-06	3.24252e-05	5.712
-1.81199e-05	3.52862e-05	3.91009e-05	121.8
0.0	2.86103e-05	2.86103e-05	91.332
-6.67575e-06	-3.81473e-06	1.71663e-05	-155.856
2.3842e-05	3.91009e-05	3.91009e-05	66.798
-2.0981e-05	-2.76567e-05	3.43325e-05	-134.238
1.33515e-05	-2.00273e-05	2.3842e-05	-54.09
-2.9564e-05	1.23978e-05	3.14715e-05	169.158
3.62399e-05	3.43325e-05	4.57766e-05	47.49
-4.48229e-05	3.81473e-06	4.10082e-05	174.984
-2.00273e-05	-2.19346e-05	2.57493e-05	-123.234
-3.91009e-05	2.86104e-06	3.05178e-05	170.754
3.81473e-06	1.62126e-05	1.52589e-05	87.276
-3.14715e-05	-2.3842e-05	3.62399e-05	-138.714
2.28883e-05	-2.57493e-05	3.71935e-05	-40.062
3.14715e-05	8.58313e-06	3.91009e-05	6.444
6.67575e-06	2.00273e-05	2.0981e-05	52.434
-2.28883e-05	-1.14442e-05	2.3842e-05	-155.556
7.62945e-06	2.19346e-05	2.28883e-05	71.568
-6.67575e-06	3.43325e-05	3.24252e-05	98.652
-1.81199e-05	-2.76567e-05	3.05178e-05	-123.342
-1.14442e-05	3.81473e-06	8.58313e-06	127.878
2.86104e-06	-9.53682e-07	3.81473e-06	100.308
-9.5368e-06	1.33515e-05	1.81199e-05	148.392
1.23978e-05	-2.76567e-05	2.47956e-05	-86.73
1.04905e-05	1.71663e-05	1.90736e-05	62.526
1.04905e-05	-2.57493e-05	2.3842e-05	-88.266
6.67575e-06	2.57493e-05	2.57493e-05	76.674
-1.52589e-05	1.23978e-05	1.71663e-05	113.748
-1.33515e-05	-2.86104e-06	5.72208e-06	-135.0
-2.28883e-05	1.04905e-05	2.86103e-05	178.698
5.24523e-05	4.7684e-06	5.53133e-05	-3.366
-3.81473e-06	-3.81473e-06	1.04905e-05	-115.56
1.04905e-05	-1.62126e-05	2.6703e-05	-45.0
1.04905e-05	1.52589e-05	1.90736e-05	36.468
1.04905e-05	2.86104e-06	5.72208e-06	23.202
-2.6703e-05	-3.33788e-05	4.10082e-05	-116.982
-6.67575e-06	3.24252e-05	3.52862e-05	106.506
1.62126e-05	1.43052e-05	2.76567e-05	32.658
3.33788e-05	1.52589e-05	3.52862e-05	15.156
-2.86104e-06	-2.3842e-05	2.47956e-05	-73.446
-1.81199e-05	-1.23978e-05	1.33515e-05	-139.086
0.0	-2.00273e-05	2.00273e-05	-94.902
-6.67575e-06	-2.00273e-05	2.00273e-05	-95.526
0.000168801	8.39238e-05	0.000188828	26.382
0.000142098	8.58312e-05	0.000172616	29.034
0.000108719	6.8665e-05	0.000139237	32.628
0.000169755	4.57766e-05	0.000174523	15.216
0.00011158	8.20165e-05	0.000123979	41.688
0.000130654	5.9128e-05	0.000141145	27.174
0.000144959	4.48229e-05	0.000154496	16.416
0.000124932	5.0545e-05	0.000142098	20.16
0.000130654	7.72481e-05	0.000160218	27.936
0.000131608	7.05724e-05	0.000146867	27.39
0.000144006	8.86922e-05	0.00016594	33.114
0.000112534	4.10082e-05	0.000123979	17.664
0.000142098	9.44142e-05	0.000170709	30.078
0.000164987	0.000103951	0.000189782	32.904
0.000143052	7.43871e-05	0.000160218	28.608
0.000118256	5.9128e-05	0.000142098	26.898
0.000134469	1.71663e-05	0.000130654	9.99
9.72752e-05	2.86103e-05	9.82289e-05	16.212
0.000123979	2.19346e-05	0.000128747	10.908
9.53679e-05	2.76567e-05	9.44142e-05	13.938
0.00011158	1.90736e-05	0.000105858	14.574
4.10082e-05	1.33515e-05	4.29156e-05	20.352
3.24252e-05	1.90736e-05	3.91009e-05	16.608
2.57493e-05	-3.81472e-05	4.95913e-05	-47.118
-8.58313e-06	-9.53682e-07	6.67575e-06	-126.024
-4.57766e-05	8.58313e-06	4.95913e-05	171.144
-7.62945e-06	-3.62399e-05	4.19619e-05	-112.872
-8.10628e-05	-2.9564e-05	9.05995e-05	-162.744
-8.01091e-05	-1.14442e-05	7.82018e-05	-171.102
-0.000124932	-1.90736e-05	0.000125886	-166.266
-9.72752e-05	-6.77113e-05	0.000115395	-141.132
-0.000131608	-4.67303e-05	0.000139237	-161.31
-0.000166894	-5.81744e-05	0.000168801	-157.29
-0.000157357	-5.81744e-05	0.000174523	-160.272
-0.000182153	-3.43325e-05	0.000182153	-168.204
-0.000144959	-5.3406e-05	0.000152589	-158.568
-0.000152589	-4.95913e-05	0.00014782	-157.32
-0.000160218	-6.00817e-05	0.000171662	-161.496
-0.000105858	-6.10356e-05	0.000127793	-152.916
-0.000144006	-4.67303e-05	0.000148774	-163.374
-0.000123025	-6.48503e-05	0.000140191	-151.152
-0.000115395	-7.1526e-05	0.000128747	-147.0
-0.000122071	-6.67577e-05	0.000139237	-154.29
-0.00011158	-5.6267e-05	0.000123979	-156.72
-9.53679e-05	-4.29156e-05	0.000103951	-153.594
-0.000134469	-4.29156e-05	0.000135423	-159.48
-0.000136376	-4.10082e-05	0.000153542	-162.33
-5.24523e-05	-3.05178e-05	6.2943e-05	-151.344
-5.6267e-05	-5.14986e-05	7.43871e-05	-136.434
-4.86376e-05	-4.10082e-05	5.9128e-05	-147.996
-5.81744e-05	-2.86104e-06	5.72207e-05	-178.668
-6.67575e-06	-2.86104e-06	7.62945e-06	-115.2
-1.33515e-05	-3.43325e-05	3.62399e-05	-113.862
-2.86104e-06	2.3842e-05	2.47956e-05	100.44
6.67575e-06	2.57493e-05	2.6703e-05	91.398
5.14986e-05	2.00273e-05	5.14986e-05	15.126
5.72208e-06	5.9128e-05	6.5804e-05	84.852
5.72207e-05	-3.81473e-06	6.00817e-05	-9.162
4.38693e-05	2.19346e-05	4.48229e-05	36.348
9.53679e-05	4.38693e-05	9.25069e-05	28.302
4.10082e-05	5.9128e-05	7.34334e-05	55.596
8.67848e-05	5.24523e-05	0.000110627	23.328
9.05995e-05	3.52862e-05	9.91826e-05	30.204
5.0545e-05	3.71935e-05	6.5804e-05	29.052
7.24797e-05	4.67303e-05	8.58312e-05	34.668
6.38966e-05	2.28883e-05	5.9128e-05	30.846
8.29701e-05	1.90736e-05	8.39238e-05	12.678
5.9128e-05	5.0545e-05	8.39238e-05	34.188
0.000102997	2.3842e-05	0.00010109	11.472
1.90736e-05	8.58313e-06	2.0981e-05	11.976
4.95913e-05	-4.7684e-06	5.53133e-05	7.122
7.72481e-05	2.86104e-06	7.53407e-05	2.556
4.76839e-05	-4.7684e-06	5.24523e-05	-2.046
7.24797e-05	2.19346e-05	7.34334e-05	20.556
7.24797e-05	4.38693e-05	8.77385e-05	27.738
4.86376e-05	1.04905e-05	4.29156e-05	-6.444
-2.86103e-05	1.90736e-06	2.3842e-05	-163.854
-8.86922e-05	-6.96187e-05	0.00011158	-141.768
-0.00013733	-2.28883e-05	0.000131608	-171.954
-4.00546e-05	-3.33788e-05	4.95913e-05	-147.174
2.57493e-05	4.76839e-05	5.72207e-05	55.224
0.000116349	4.10082e-05	0.000114441	17.91
0.000123025	4.10082e-05	0.000123979	21.624
0.000145913	2.76567e-05	0.000158311	9.846
0.000145913	3.52862e-05	0.000146867	12.558
0.000130654	7.1526e-05	0.000150681	32.034
0.000103951	6.77113e-05	0.00012684	31.374
0.000105858	1.62126e-05	9.72752e-05	13.026
0.000135423	2.57493e-05	0.000138284	13.116
0.000125886	2.3842e-05	0.000134469	9.774
0.000123979	9.44142e-05	0.000153542	34.404
0.000164033	5.0545e-05	0.000162126	15.678
0.000103951	4.57766e-05	0.000112534	27.756
0.000141145	5.81744e-05	0.000146867	21.6
0.00013733	6.67577e-05	0.000169755	25.188
0.000152589	7.1526e-05	0.000175477	20.928
0.000176431	4.76839e-05	0.000177384	17.592
0.000146867	2.86104e-06	0.000144959	-0.27
0.00013733	5.81744e-05	0.00014782	21.558
0.00013733	0.000105858	0.00017357	42.846
0.000102044	7.43871e-05	0.000125886	33.858
