Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.6413	7.89	5.2636556999999995e-11	-8.96459e-05	-4.00546e-05	9.63216e-05	-153.438
3.1248	7.894	5.26632422e-11	-3.43325e-05	-1.81199e-05	3.52862e-05	-160.824
4.8363	7.898	5.26899274e-11	-4.86376e-05	-2.86104e-06	5.14986e-05	-175.062
6.2997	7.902	5.2716612599999996e-11	-6.8665e-05	3.81473e-06	7.05724e-05	-179.472
7.7662	7.906	5.2743297799999994e-11	-3.81472e-05	-1.43052e-05	4.38693e-05	-164.166
9.25	7.91	5.2769983e-11	-1.33515e-05	-1.04905e-05	1.04905e-05	-155.556
10.7077	7.914	5.27966682e-11	-4.29156e-05	-2.0981e-05	4.48229e-05	-148.452
12.1788	7.918	5.2823353399999995e-11	-5.6267e-05	-1.62126e-05	5.9128e-05	-161.178
13.6536	7.922	5.2850038599999994e-11	-5.81744e-05	-5.14986e-05	7.72481e-05	-132.882
15.1251	7.926	5.28767238e-11	-6.96187e-05	-4.10082e-05	7.43871e-05	-149.13
16.857	7.93	5.2903408999999996e-11	-2.47956e-05	-6.67575e-06	2.57493e-05	-160.644
18.3248	7.934	5.29300942e-11	-4.95913e-05	-4.48229e-05	6.38966e-05	-138.468
20.0372	7.938	5.295677939999999e-11	-7.34334e-05	3.81473e-06	7.72481e-05	-179.028
21.5212	7.942	5.29834646e-11	-3.91009e-05	5.72208e-06	4.86376e-05	-177.906
23.0135	7.946	5.3010149799999996e-11	-4.57766e-05	1.04905e-05	4.48229e-05	175.602
24.4956	7.95	5.3036835e-11	-8.86922e-05	-2.47956e-05	8.20165e-05	-160.644
25.9835	7.954	5.30635202e-11	-4.48229e-05	1.23978e-05	5.24523e-05	169.632
27.4617	7.958	5.3090205399999997e-11	-6.48503e-05	-3.05178e-05	7.24797e-05	-149.304
28.912	7.962	5.3116890599999995e-11	-2.6703e-05	-2.9564e-05	3.71935e-05	-127.506
30.3866	7.966	5.31435758e-11	-4.95913e-05	-3.14715e-05	5.53133e-05	-142.308
32.1118	7.97	5.3170261e-11	-3.81472e-05	-1.33515e-05	3.71935e-05	-147.774
33.6024	7.974	5.3196946199999996e-11	-5.81744e-05	-5.72208e-06	5.72207e-05	-163.236
35.3229	7.978	5.3223631399999994e-11	-5.6267e-05	9.5368e-06	4.76839e-05	168.516
36.7826	7.982	5.32503166e-11	-4.86376e-05	2.19346e-05	5.0545e-05	153.438
38.256	7.986	5.32770018e-11	-2.57493e-05	-4.76839e-05	5.0545e-05	-116.562
39.7373	7.99	5.3303687e-11	-5.53133e-05	-2.6703e-05	6.5804e-05	-159.576
41.1981	7.994	5.3330372199999993e-11	-6.00817e-05	-6.67575e-06	5.9128e-05	-175.452
42.6514	7.998	5.33570574e-11	-3.24252e-05	-1.52589e-05	4.38693e-05	-159.252
44.1043	8.002	5.33837426e-11	-2.00273e-05	-3.14715e-05	3.52862e-05	-119.052
45.5674	8.006	5.34104278e-11	-3.33788e-05	7.62945e-06	4.10082e-05	165.966
47.2729	8.01	5.343711299999999e-11	-4.67303e-05	-4.7684e-06	5.0545e-05	-177.852
48.7317	8.014	5.346379819999999e-11	-2.0981e-05	1.23978e-05	2.6703e-05	148.812
50.2167	8.018	5.34904834e-11	-1.14442e-05	-3.43325e-05	3.33788e-05	-116.562
51.7281	8.022	5.35171686e-11	-1.71663e-05	-2.57493e-05	3.05178e-05	-124.332
53.2157	8.026	5.35438538e-11	-8.86922e-05	-4.48229e-05	9.91826e-05	-153.438
54.7192	8.03	5.357053899999999e-11	-6.00817e-05	-2.28883e-05	7.24797e-05	-160.944
56.1909	8.034	5.35972242e-11	-2.3842e-05	-3.14715e-05	3.91009e-05	-128.046
57.8937	8.038	5.36239094e-11	1.71663e-05	-2.00273e-05	3.24252e-05	-47.352
59.3727	8.042	5.36505946e-11	-4.95913e-05	-1.23978e-05	5.0545e-05	-165.966
60.8588	8.046	5.3677279799999996e-11	-6.5804e-05	-2.86104e-06	6.38966e-05	-178.248
62.3306	8.05	5.3703965e-11	-2.9564e-05	-8.01091e-05	8.20165e-05	-110.442
63.805	8.054	5.37306502e-11	-1.90736e-05	-2.28883e-05	2.47956e-05	-138.366
65.5283	8.058	5.37573354e-11	-5.9128e-05	-1.33515e-05	6.38966e-05	-173.724
67.0201	8.062	5.3784020599999995e-11	-7.05724e-05	-3.14715e-05	7.72481e-05	-146.04
68.4732	8.066	5.38107058e-11	-4.00546e-05	-2.28883e-05	5.0545e-05	-155.376
69.9421	8.07	5.3837391e-11	-6.10356e-05	2.57493e-05	6.19893e-05	153.996
71.4189	8.074	5.3864076199999996e-11	-4.95913e-05	-6.19893e-05	7.53407e-05	-126.666
73.1618	8.078	5.3890761399999994e-11	-5.6267e-05	-4.29156e-05	7.05724e-05	-144.09
74.6124	8.082	5.39174466e-11	-6.10356e-05	-3.62399e-05	7.24797e-05	-145.752
76.0808	8.086	5.39441318e-11	-3.62399e-05	5.72208e-06	3.33788e-05	176.634
77.8096	8.09	5.3970816999999995e-11	-3.71935e-05	-5.24523e-05	6.67577e-05	-127.776
79.3134	8.094	5.3997502199999994e-11	-6.00817e-05	-9.5368e-06	5.9128e-05	-163.428
80.7836	8.098	5.4024187400000005e-11	-5.43597e-05	-7.62945e-06	4.86376e-05	-172.674
82.2606	8.102	5.4050872599999997e-11	-3.81472e-05	-3.05178e-05	4.76839e-05	-135.0
83.7347	8.106	5.4077557799999995e-11	-6.48503e-05	-1.81199e-05	7.05724e-05	-165.582
85.4393	8.11	5.410424299999999e-11	-4.00546e-05	-1.81199e-05	4.57766e-05	-149.856
86.9111	8.114	5.4130928200000004e-11	-6.8665e-05	-2.9564e-05	7.43871e-05	-157.62
88.3884	8.118	5.41576134e-11	-3.62399e-05	-6.2943e-05	7.43871e-05	-126.87
89.8537	8.122	5.4184298599999994e-11	-5.81744e-05	-2.47956e-05	6.00817e-05	-153.438
91.3131	8.126	5.421098379999999e-11	-1.33515e-05	-2.28883e-05	2.3842e-05	-112.992
92.7703	8.13	5.4237669000000003e-11	-7.24797e-05	-3.81472e-05	8.39238e-05	-152.244
94.2403	8.134	5.42643542e-11	-4.29156e-05	4.10082e-05	6.00817e-05	144.018
95.9861	8.138	5.42910394e-11	-2.28883e-05	-1.23978e-05	1.81199e-05	170.91
97.4375	8.142	5.431772459999999e-11	-4.67303e-05	-3.33788e-05	5.81744e-05	-148.476
98.8932	8.146	5.43444098e-11	-6.8665e-05	-7.72481e-05	0.000100136	-128.418
100.3961	8.15	5.4371095e-11	-4.29156e-05	-3.43325e-05	5.6267e-05	-139.764
101.8752	8.154	5.43977802e-11	-8.58312e-05	5.72208e-06	8.20165e-05	173.916
103.5807	8.158	5.442446539999999e-11	-4.00546e-05	-4.86376e-05	6.38966e-05	-129.654
105.0341	8.162	5.44511506e-11	-2.0981e-05	-1.14442e-05	1.90736e-05	-136.398
106.4966	8.166	5.44778358e-11	-2.9564e-05	-2.9564e-05	4.29156e-05	-139.212
108.19	8.17	5.4504521e-11	-3.14715e-05	-4.7684e-06	2.47956e-05	-168.69
109.6426	8.174	5.4531206199999996e-11	-6.67577e-05	-4.7684e-06	6.38966e-05	-175.74
111.0844	8.178	5.45578914e-11	-3.14715e-05	-2.28883e-05	3.24252e-05	-140.358
112.5376	8.182	5.45845766e-11	-9.82289e-05	-2.9564e-05	0.00010109	-165.312
114.2613	8.186	5.46112618e-11	-5.14986e-05	-1.62126e-05	4.29156e-05	-154.26
115.7347	8.19	5.4637946999999996e-11	-5.72207e-05	2.19346e-05	5.72207e-05	157.95
117.2131	8.194	5.46646322e-11	-4.38693e-05	-4.48229e-05	6.2943e-05	-132.51
118.6675	8.198	5.46913174e-11	-3.81472e-05	-8.58313e-06	3.71935e-05	-168.69
120.3617	8.202	5.4718002599999997e-11	0.0	1.33515e-05	1.43052e-05	115.344
121.82	8.206	5.4744687799999995e-11	-7.1526e-05	-3.81473e-06	6.19893e-05	-175.452
123.2715	8.21	5.4771373000000006e-11	-6.67577e-05	-9.5368e-06	6.19893e-05	-170.538
124.7223	8.214	5.47980582e-11	-6.8665e-05	-2.00273e-05	6.5804e-05	-166.254
126.4563	8.218	5.4824743399999996e-11	-7.53407e-05	-4.29156e-05	8.10628e-05	-150.084
127.8941	8.222	5.4851428599999994e-11	-5.3406e-05	-2.00273e-05	5.53133e-05	-156.45
129.3541	8.226	5.4878113800000005e-11	-5.81744e-05	9.53682e-07	5.81744e-05	-178.05
130.8185	8.23	5.4904799e-11	-6.48503e-05	-4.00546e-05	7.34334e-05	-154.854
132.2987	8.234	5.4931484199999995e-11	-6.5804e-05	-1.81199e-05	7.24797e-05	-161.058
134.0057	8.238	5.4958169399999993e-11	-6.96187e-05	-1.43052e-05	7.34334e-05	-165.228
135.4741	8.242	5.4984854600000005e-11	-4.00546e-05	-4.19619e-05	5.53133e-05	-130.674
136.9797	8.246	5.50115398e-11	-8.58312e-05	-3.71935e-05	9.44142e-05	-157.38
138.6914	8.25	5.5038224999999995e-11	-8.39238e-05	-2.47956e-05	8.39238e-05	-169.152
140.1691	8.254	5.506491019999999e-11	-6.96187e-05	-4.86376e-05	7.91554e-05	-144.924
141.6381	8.258	5.509159539999999e-11	-3.14715e-05	1.62126e-05	4.19619e-05	154.884
143.1189	8.262	5.51182806e-11	-6.19893e-05	-8.58313e-06	5.53133e-05	-168.114
144.8662	8.266	5.51449658e-11	-5.6267e-05	-7.62945e-06	5.81744e-05	170.328
146.3399	8.27	5.517165099999999e-11	-4.95913e-05	-3.81472e-05	6.38966e-05	-127.776
147.8147	8.274	5.519833619999999e-11	-7.34334e-05	-1.23978e-05	7.34334e-05	-170.97
149.2866	8.278	5.52250214e-11	-7.82018e-05	-4.67303e-05	8.39238e-05	-147.096
151.01	8.282	5.52517066e-11	-4.76839e-05	-9.5368e-06	4.86376e-05	-165.018
152.4843	8.286	5.527839179999999e-11	-7.1526e-05	-3.81472e-05	8.58312e-05	-151.668
153.9664	8.29	5.530507699999999e-11	-3.33788e-05	1.04905e-05	3.43325e-05	152.97
155.4214	8.294	5.53317622e-11	-1.43052e-05	-3.62399e-05	3.62399e-05	-123.39
157.151	8.298	5.53584474e-11	-4.48229e-05	-4.7684e-06	4.19619e-05	-157.038
158.6603	8.302	5.53851326e-11	-9.05995e-05	-1.43052e-05	8.77385e-05	-173.658
160.1109	8.306	5.541181779999999e-11	-3.43325e-05	-2.47956e-05	3.91009e-05	-147.378
161.5966	8.31	5.5438503e-11	-8.48775e-05	-9.5368e-06	8.48775e-05	-168.252
163.29	8.314	5.54651882e-11	-4.48229e-05	-4.29156e-05	6.00817e-05	-133.266
164.7704	8.318	5.5491873399999996e-11	-4.67303e-05	-1.14442e-05	4.95913e-05	-166.332
166.237	8.322	5.5518558599999994e-11	-2.0981e-05	-3.81473e-06	2.3842e-05	167.322
167.6962	8.326	5.55452438e-11	-7.1526e-05	-4.19619e-05	7.43871e-05	-143.238
169.3896	8.33	5.5571929e-11	-7.53407e-05	-2.6703e-05	7.62944e-05	-159.324
170.8613	8.334	5.5598614199999995e-11	-1.81199e-05	-1.33515e-05	2.0981e-05	-126.156
172.3201	8.338	5.5625299399999994e-11	-6.00817e-05	9.5368e-06	6.38966e-05	166.83
173.7887	8.342	5.56519846e-11	-7.91554e-05	2.86104e-06	7.82018e-05	-177.534
175.2622	8.346	5.5678669799999997e-11	-2.76567e-05	9.53682e-07	1.71663e-05	-161.568
177.0054	8.35	5.5705354999999995e-11	-6.10356e-05	-1.33515e-05	7.05724e-05	-167.418
178.4553	8.354	5.573204019999999e-11	-3.43325e-05	3.81473e-06	3.05178e-05	159.588
179.9132	8.358	5.57587254e-11	-5.9128e-05	-4.48229e-05	7.05724e-05	-141.342
181.3849	8.362	5.5785410599999996e-11	-4.95913e-05	-2.47956e-05	5.53133e-05	-164.148
