X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 8.0085mm
1.04905e-05	2.86104e-06	1.04905e-05	10.008
-2.86104e-06	6.67575e-06	6.67575e-06	94.764
1.90736e-06	1.23978e-05	1.23978e-05	93.012
0.0	-2.86104e-06	1.90736e-06	-108.432
0.0	8.58313e-06	8.58313e-06	94.086
1.23978e-05	6.67575e-06	1.52589e-05	27.642
-9.53679e-05	0.00010109	0.000138284	133.05
-6.48503e-05	8.39238e-05	0.000106812	129.312
-0.000105858	4.48229e-05	0.000113488	157.326
-7.82018e-05	8.67848e-05	0.000117302	132.492
-9.63216e-05	6.38966e-05	0.000114441	145.116
-5.24523e-05	0.000105858	0.000116349	116.712
-6.10356e-05	4.95913e-05	8.20165e-05	139.02
1.90736e-06	0.000172616	0.00017357	88.242
-2.9564e-05	7.05724e-05	7.72481e-05	114.114
-4.67303e-05	5.14986e-05	6.8665e-05	130.722
-4.48229e-05	2.86103e-05	5.43597e-05	145.176
-2.19346e-05	7.43871e-05	7.72481e-05	103.8
-1.14442e-05	4.38693e-05	4.48229e-05	99.324
