X 	 Y 	 R 	 theta 
#Without Preamplifier, New QWP in high prec. mount, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 8.0085mm
2.86103e-05	1.52589e-05	3.14715e-05	28.704
1.90736e-05	3.62399e-05	4.19619e-05	64.656
-1.71663e-05	2.0981e-05	2.86103e-05	131.31
9.53682e-07	4.10082e-05	4.10082e-05	88.152
3.62399e-05	-3.81473e-06	3.71935e-05	-7.002
7.91554e-05	-1.04905e-05	7.82018e-05	-6.396
3.52862e-05	1.52589e-05	3.81472e-05	24.36
1.62126e-05	3.81473e-06	1.52589e-05	14.622
3.05178e-05	-6.67575e-06	3.14715e-05	-10.842
2.57493e-05	-2.57493e-05	3.43325e-05	-47.352
1.62126e-05	1.23978e-05	2.00273e-05	37.236
8.58313e-06	1.43052e-05	1.52589e-05	73.074
-3.43325e-05	4.67303e-05	5.72207e-05	121.428
1.90736e-05	2.86103e-05	3.43325e-05	50.478
2.9564e-05	-6.67575e-06	3.05178e-05	-12.528
4.19619e-05	0.0	4.38693e-05	0.858
3.62399e-05	2.86103e-05	4.48229e-05	43.806
-2.57493e-05	9.5368e-06	2.76567e-05	158.964
1.52589e-05	-7.62945e-06	1.71663e-05	-27.474
3.62399e-05	3.33788e-05	4.86376e-05	45.546
5.72208e-06	4.95913e-05	5.0545e-05	86.238
8.58313e-06	5.72208e-06	1.23978e-05	19.29
2.86103e-05	5.24523e-05	6.10356e-05	58.716
6.5804e-05	1.23978e-05	6.67577e-05	9.18
8.58313e-06	-7.62945e-06	1.14442e-05	-42.882
1.23978e-05	4.00546e-05	4.19619e-05	72.756
1.23978e-05	-3.05178e-05	3.14715e-05	-60.708
2.19346e-05	3.62399e-05	4.29156e-05	57.528
2.6703e-05	1.04905e-05	2.86103e-05	23.028
7.62945e-06	8.58313e-06	1.14442e-05	47.292
-2.76567e-05	-2.00273e-05	3.14715e-05	-140.04
0.0	-7.62945e-06	6.67575e-06	-105.252
4.86376e-05	-1.62126e-05	5.24523e-05	-15.066
7.24797e-05	-9.5368e-06	7.24797e-05	-5.814
4.76839e-05	1.23978e-05	4.57766e-05	14.238
1.04905e-05	-1.43052e-05	1.71663e-05	-49.896
4.00546e-05	-6.67575e-06	4.29156e-05	-7.884
2.76567e-05	-2.3842e-05	3.52862e-05	-41.904
2.19346e-05	-2.47956e-05	3.33788e-05	-45.804
4.57766e-05	5.72208e-06	4.57766e-05	11.472
3.81472e-05	2.28883e-05	4.48229e-05	29.22
1.90736e-06	-2.0981e-05	2.00273e-05	-84.474
-3.81473e-06	-2.3842e-05	2.19346e-05	-97.122
-7.62945e-06	5.72208e-06	8.58313e-06	140.712
-6.67575e-06	2.86103e-05	2.86103e-05	99.246
4.57766e-05	1.04905e-05	4.67303e-05	13.842
3.33788e-05	3.24252e-05	4.67303e-05	45.57
-2.86104e-06	2.28883e-05	2.19346e-05	91.734
-6.67575e-06	2.86103e-05	2.86103e-05	104.676
-5.72208e-06	-8.58313e-06	1.04905e-05	-130.236
2.00273e-05	-2.9564e-05	3.62399e-05	-49.29
2.28883e-05	-1.04905e-05	2.57493e-05	-22.068
3.33788e-05	1.90736e-06	3.43325e-05	4.314
1.04905e-05	1.04905e-05	1.52589e-05	41.424
3.52862e-05	-2.28883e-05	4.19619e-05	-29.406
5.43597e-05	1.33515e-05	5.72207e-05	13.392
3.24252e-05	2.00273e-05	3.62399e-05	34.566
1.62126e-05	-1.81199e-05	2.28883e-05	-52.122
2.3842e-05	1.90736e-06	2.76567e-05	3.9
8.10628e-05	-6.67575e-06	8.01091e-05	-5.28
3.91009e-05	-3.33788e-05	4.86376e-05	-43.362
3.71935e-05	-3.24252e-05	4.76839e-05	-40.428
1.43052e-05	-1.71663e-05	2.0981e-05	-56.31
4.76839e-05	-3.14715e-05	5.72207e-05	-34.236
3.62399e-05	-3.14715e-05	4.76839e-05	-35.91
3.33788e-05	-2.0981e-05	4.00546e-05	-27.798
8.67848e-05	-4.67303e-05	9.72752e-05	-29.4
4.38693e-05	-6.5804e-05	7.72481e-05	-57.264
2.57493e-05	-2.6703e-05	3.71935e-05	-40.71
5.81744e-05	-2.9564e-05	6.48503e-05	-26.04
1.71663e-05	-2.9564e-05	3.33788e-05	-53.808
3.91009e-05	-1.90736e-05	4.19619e-05	-25.77
2.57493e-05	-6.67575e-06	2.6703e-05	-15.378
2.6703e-05	-3.33788e-05	4.29156e-05	-52.956
-6.67575e-06	-3.62399e-05	3.43325e-05	-100.41
3.05178e-05	0.0	3.24252e-05	2.334
2.3842e-05	-5.14986e-05	5.53133e-05	-67.542
-1.43052e-05	-1.14442e-05	1.90736e-05	-143.532
3.71935e-05	-3.33788e-05	5.43597e-05	-37.818
7.72481e-05	-6.48503e-05	9.91826e-05	-40.896
6.67575e-06	-4.57766e-05	4.38693e-05	-84.804
2.3842e-05	-3.24252e-05	4.00546e-05	-54.78
1.52589e-05	-1.52589e-05	2.19346e-05	-38.928
1.52589e-05	-2.0981e-05	2.3842e-05	-62.022
-1.33515e-05	-2.28883e-05	2.47956e-05	-125.364
-1.14442e-05	3.81473e-06	1.23978e-05	157.164
3.24252e-05	2.86104e-06	3.24252e-05	2.334
-3.81473e-06	-2.00273e-05	2.0981e-05	-102.336
5.72208e-06	-3.14715e-05	3.05178e-05	-80.136
4.19619e-05	-1.81199e-05	4.67303e-05	-23.406
3.91009e-05	-5.43597e-05	6.5804e-05	-53.844
-2.86104e-06	-1.62126e-05	1.62126e-05	-90.0
4.48229e-05	-4.29156e-05	6.2943e-05	-40.344
