Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.4647	8.0	5.33704e-11	-0.000100136	-9.34605e-05	0.000133515	-137.244
6.8555	8.01	5.343711299999999e-11	-5.81744e-05	-0.000102044	0.000116349	-119.538
10.1505	8.02	5.3503825999999995e-11	-0.000164987	-8.29701e-05	0.000181199	-152.676
13.4464	8.03	5.357053899999999e-11	-4.95913e-05	-6.10356e-05	7.82018e-05	-128.814
16.7412	8.04	5.363725199999999e-11	-7.62944e-05	-7.91554e-05	0.000107766	-133.506
20.0197	8.05	5.3703965e-11	-0.000117302	-9.34605e-05	0.00014782	-139.596
23.2983	8.06	5.3770678e-11	-6.67577e-05	-8.10628e-05	0.000104905	-130.086
26.5935	8.07	5.3837391e-11	-6.77113e-05	-0.000108719	0.000125886	-123.18
29.889	8.08	5.3904104e-11	-5.6267e-05	-0.000106812	0.000123025	-120.126
33.184	8.09	5.3970816999999995e-11	-0.000118256	-8.48775e-05	0.000143052	-144.246
36.4469	8.1	5.403753e-11	-3.33788e-05	-6.2943e-05	7.05724e-05	-118.44
39.7254	8.11	5.410424299999999e-11	-8.39238e-05	4.38693e-05	9.44142e-05	150.552
43.0051	8.12	5.4170955999999995e-11	-7.34334e-05	-4.95913e-05	8.77385e-05	-147.63
46.2842	8.13	5.4237669000000003e-11	-7.24797e-05	-0.000127793	0.000145913	-119.484
49.5804	8.14	5.4304382e-11	-0.000100136	-4.67303e-05	0.000110627	-156.21
52.8755	8.15	5.4371095e-11	-7.1526e-05	-3.52862e-05	7.82018e-05	-155.19
56.1705	8.16	5.4437807999999996e-11	-1.62126e-05	-7.34334e-05	7.43871e-05	-100.308
59.4494	8.17	5.4504521e-11	-5.81744e-05	-0.000102997	0.000117302	-118.896
62.7444	8.18	5.4571233999999994e-11	-7.24797e-05	-4.67303e-05	8.58312e-05	-147.804
66.0223	8.19	5.4637946999999996e-11	-4.67303e-05	-4.38693e-05	6.38966e-05	-136.638
69.3012	8.2	5.470465999999999e-11	-2.19346e-05	-6.8665e-05	7.24797e-05	-111.9
72.5812	8.21	5.4771373000000006e-11	-1.14442e-05	-6.96187e-05	6.96187e-05	-97.056
75.8767	8.22	5.4838086e-11	-8.01091e-05	-7.82018e-05	0.000112534	-136.182
79.1705	8.23	5.4904799e-11	-6.19893e-05	-8.67848e-05	0.000106812	-126.444
82.4668	8.24	5.4971512e-11	-5.3406e-05	-4.00546e-05	6.5804e-05	-143.592
85.7609	8.25	5.5038224999999995e-11	-4.57766e-05	-4.48229e-05	6.2943e-05	-135.432
89.0571	8.26	5.5104937999999996e-11	-8.67848e-05	-9.34605e-05	0.000127793	-133.95
92.3832	8.27	5.517165099999999e-11	-4.19619e-05	-0.000107766	0.000112534	-110.796
95.6623	8.28	5.5238363999999994e-11	-8.96459e-05	-0.00012684	0.000152589	-125.22
98.9411	8.29	5.530507699999999e-11	-6.8665e-05	-7.05724e-05	9.63216e-05	-132.756
102.2209	8.3	5.5371790000000004e-11	-2.76567e-05	-7.05724e-05	7.43871e-05	-109.722
105.516	8.31	5.5438503e-11	-4.00546e-05	-9.53679e-05	0.000103951	-113.34
108.811	8.32	5.5505216e-11	-8.20165e-05	-9.53679e-05	0.000125886	-129.27
112.09	8.33	5.5571929e-11	-7.24797e-05	-0.000104905	0.000123979	-123.516
115.3843	8.34	5.5638642e-11	-6.96187e-05	-0.000107766	0.000124932	-121.284
118.6803	8.35	5.5705354999999995e-11	-9.82289e-05	-4.67303e-05	0.000107766	-155.496
121.9741	8.36	5.577206799999999e-11	-3.33788e-05	-4.48229e-05	5.24523e-05	-126.57
125.2702	8.37	5.583878099999999e-11	-0.000113488	-9.15532e-05	0.000142098	-139.782
128.5642	8.38	5.5905494e-11	-9.91826e-05	-5.6267e-05	0.000117302	-151.134
131.8603	8.39	5.5972207e-11	-8.67848e-05	-0.000120163	0.000146867	-125.268
135.1542	8.4	5.603892e-11	-0.000102044	-6.00817e-05	0.000117302	-151.23
138.4489	8.41	5.6105633e-11	-3.05178e-05	-8.48775e-05	8.86922e-05	-110.76
141.7442	8.42	5.6172345999999996e-11	-6.48503e-05	-6.5804e-05	9.25069e-05	-135.0
145.0232	8.43	5.6239059e-11	-5.43597e-05	-7.72481e-05	9.34605e-05	-123.69
148.3028	8.44	5.630577199999999e-11	-1.33515e-05	-3.81472e-05	3.91009e-05	-106.338
151.5984	8.45	5.6372484999999995e-11	-2.6703e-05	-8.67848e-05	9.05995e-05	-104.742
154.8923	8.46	5.6439198000000003e-11	-8.01091e-05	-7.1526e-05	0.000103951	-138.462
158.1719	8.47	5.6505911e-11	-9.15532e-05	-3.33788e-05	9.72752e-05	-160.71
161.4669	8.48	5.6572624e-11	0.0	-4.00546e-05	4.19619e-05	-98.616
164.7612	8.49	5.6639336999999996e-11	-4.95913e-05	-7.82018e-05	9.05995e-05	-120.894
168.0412	8.5	5.670605e-11	-5.81744e-05	-5.81744e-05	7.91554e-05	-135.342
171.3365	8.51	5.6772762999999994e-11	-9.63216e-05	-5.14986e-05	0.000106812	-154.566
174.6312	8.52	5.6839475999999996e-11	-7.24797e-05	-7.91554e-05	0.000105858	-132.228
177.9102	8.53	5.690618899999999e-11	-0.000109673	-8.86922e-05	0.000141145	-141.132
181.205	8.54	5.697290199999999e-11	-8.48775e-05	-9.72752e-05	0.00012684	-131.61
184.485	8.55	5.7039615e-11	-5.81744e-05	-0.000100136	0.000115395	-120.63
187.764	8.56	5.7106328000000004e-11	-0.000120163	-0.000115395	0.00016594	-135.81
191.0424	8.57	5.7173041e-11	-0.000128747	-0.000145913	0.000192643	-130.794
194.3211	8.58	5.7239753999999995e-11	-8.01091e-05	-6.38966e-05	9.91826e-05	-141.342
197.601	8.59	5.7306466999999997e-11	-6.77113e-05	-7.62944e-05	0.00010109	-131.82
200.8806	8.6	5.737317999999999e-11	-7.53407e-05	-2.00273e-05	7.24797e-05	-162.9
204.1586	8.61	5.7439892999999994e-11	-4.67303e-05	-5.14986e-05	7.05724e-05	-132.378
207.4388	8.62	5.750660599999999e-11	-5.81744e-05	-3.05178e-05	6.5804e-05	-153.18
210.7337	8.63	5.7573319000000004e-11	-5.53133e-05	-6.8665e-05	8.67848e-05	-130.032
214.0289	8.64	5.7640032e-11	-4.67303e-05	-7.1526e-05	8.39238e-05	-122.196
217.3228	8.65	5.7706745e-11	-0.000109673	-6.8665e-05	0.000129701	-147.438
220.5867	8.66	5.7773458e-11	-8.39238e-05	-4.95913e-05	9.72752e-05	-151.326
223.8658	8.67	5.7840171e-11	-8.01091e-05	-0.000102044	0.000127793	-127.35
227.1608	8.68	5.7906883999999995e-11	-6.19893e-05	-9.25069e-05	0.000112534	-125.268
230.4399	8.69	5.7973596999999997e-11	-6.96187e-05	-6.00817e-05	9.34605e-05	-140.4
233.7349	8.7	5.804030999999999e-11	-7.34334e-05	-5.14986e-05	9.25069e-05	-146.76
237.0139	8.71	5.8107023e-11	-6.48503e-05	-7.24797e-05	9.82289e-05	-132.324
240.3089	8.72	5.8173736e-11	-9.44142e-05	-3.81472e-05	0.000100136	-158.058
