X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 7mm
1.43052e-05	6.5804e-05	6.67577e-05	77.346
3.81473e-06	5.72207e-05	5.72207e-05	85.398
5.72208e-06	5.43597e-05	5.53133e-05	83.886
1.62126e-05	5.9128e-05	6.00817e-05	74.748
-3.81473e-06	4.86376e-05	4.86376e-05	93.864
1.14442e-05	4.48229e-05	4.57766e-05	75.378
1.23978e-05	5.3406e-05	5.53133e-05	77.472
1.04905e-05	4.67303e-05	4.86376e-05	78.39
3.81473e-06	5.14986e-05	5.14986e-05	82.506
2.86103e-05	4.76839e-05	5.6267e-05	59.502
2.00273e-05	3.33788e-05	3.91009e-05	56.85
-1.90736e-06	3.91009e-05	3.91009e-05	90.972
3.81473e-06	5.3406e-05	5.3406e-05	85.764
5.72208e-06	2.9564e-05	2.9564e-05	78.18
-4.7684e-06	5.53133e-05	5.6267e-05	95.316
2.00273e-05	4.86376e-05	5.24523e-05	67.38
-6.67575e-06	4.00546e-05	4.19619e-05	97.35
-7.62945e-06	3.71935e-05	3.81472e-05	98.97
2.19346e-05	4.57766e-05	5.24523e-05	62.142
3.24252e-05	4.29156e-05	5.24523e-05	53.706
1.14442e-05	4.57766e-05	4.86376e-05	76.716
1.04905e-05	3.71935e-05	3.91009e-05	74.322
1.04905e-05	7.1526e-05	7.24797e-05	83.196
-1.23978e-05	7.62944e-05	7.72481e-05	99.864
1.52589e-05	2.57493e-05	2.86103e-05	56.31
5.72208e-06	5.53133e-05	5.72207e-05	81.402
-1.81199e-05	6.19893e-05	6.48503e-05	105.864
-6.67575e-06	5.53133e-05	5.43597e-05	95.004
2.86104e-06	3.81472e-05	3.81472e-05	85.074
3.24252e-05	3.52862e-05	4.86376e-05	43.896
1.90736e-06	3.33788e-05	3.33788e-05	83.292
2.47956e-05	9.5368e-06	2.6703e-05	22.836
1.33515e-05	5.43597e-05	5.53133e-05	76.296
-3.81473e-06	3.05178e-05	3.05178e-05	91.272
2.6703e-05	2.3842e-05	3.71935e-05	39.936
2.76567e-05	9.5368e-06	2.9564e-05	19.656
2.86104e-06	-2.86104e-06	3.81473e-06	-35.538
7.62945e-06	5.72208e-06	1.04905e-05	36.252
2.47956e-05	1.43052e-05	2.86103e-05	30.732
-1.90736e-05	1.71663e-05	2.3842e-05	138.366
