Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence 1 filter = NE15A-B, ZnTe detector angle dependance 40deg, Chopper 230Hz, time constant=0.3s 18dB, waiting time= 2.7s, sensitivity=20mV
3.9497	8.0	5.33704e-11	-3.81473e-06	-6.67575e-06	7.62945e-06	-135.0
7.308	8.1	5.403753e-11	-1.43052e-05	1.90736e-06	1.33515e-05	171.87
10.5866	8.2	5.470465999999999e-11	1.71663e-05	4.7684e-06	1.71663e-05	19.8
13.8651	8.3	5.5371790000000004e-11	-8.58313e-06	1.43052e-05	1.62126e-05	118.608
17.1592	8.4	5.603892e-11	1.14442e-05	8.58313e-06	1.52589e-05	36.384
20.6462	8.5	5.670605e-11	2.86104e-06	3.81473e-06	5.72208e-06	54.462
24.1804	8.6	5.737317999999999e-11	2.86104e-06	1.90736e-06	4.7684e-06	20.556
27.4749	8.7	5.804030999999999e-11	1.90736e-05	2.86104e-06	2.00273e-05	7.35
30.7529	8.8	5.870744e-11	-6.67575e-06	-1.62126e-05	1.52589e-05	-106.926
34.0477	8.9	5.937457e-11	1.71663e-05	-9.53682e-07	2.00273e-05	-1.848
37.6137	9.0	6.004169999999999e-11	-9.53682e-07	-5.72208e-06	3.81473e-06	-90.0
40.9081	9.1	6.070883e-11	-4.7684e-06	5.72208e-06	6.67575e-06	106.698
44.1865	9.2	6.137595999999999e-11	8.58313e-06	-6.67575e-06	1.04905e-05	-34.698
47.4652	9.3	6.204309e-11	3.81473e-06	9.5368e-06	1.04905e-05	66.372
50.76	9.4	6.271022e-11	5.72208e-06	9.53682e-07	2.86104e-06	21.804
54.0373	9.5	6.337735e-11	1.23978e-05	-1.81199e-05	2.00273e-05	-52.764
57.6038	9.6	6.404448e-11	3.05178e-05	-6.67575e-06	3.05178e-05	-8.652
60.8982	9.7	6.471160999999999e-11	-7.62945e-06	-9.5368e-06	1.04905e-05	-129.288
64.1761	9.8	6.537874000000001e-11	6.67575e-06	9.53682e-07	6.67575e-06	15.252
67.455	9.9	6.604587e-11	4.7684e-06	1.90736e-06	4.7684e-06	26.562
71.0214	10.0	6.6713e-11	-4.7684e-06	-1.14442e-05	1.23978e-05	-127.404
74.3	10.1	6.738012999999999e-11	1.81199e-05	-2.86104e-06	1.71663e-05	-6.84
77.5619	10.2	6.804726e-11	6.67575e-06	4.7684e-06	9.5368e-06	26.562
80.8246	10.3	6.871439e-11	1.43052e-05	-2.86104e-06	1.43052e-05	-13.392
84.1031	10.4	6.938152e-11	1.52589e-05	1.71663e-05	2.3842e-05	46.08
87.3971	10.5	7.004865e-11	-1.33515e-05	-1.33515e-05	1.71663e-05	-136.47
90.9474	10.6	7.071578e-11	-4.7684e-06	9.5368e-06	9.5368e-06	111.036
94.2422	10.7	7.138290999999999e-11	-2.28883e-05	-9.53682e-07	2.19346e-05	-178.212
97.5364	10.8	7.205004e-11	1.33515e-05	-9.53682e-07	1.43052e-05	-2.49
100.8146	10.9	7.271717e-11	-2.86104e-06	2.86104e-06	2.86104e-06	90.0
104.3651	11.0	7.33843e-11	1.04905e-05	5.72208e-06	1.14442e-05	28.074
107.6597	11.1	7.405142999999999e-11	-9.5368e-06	-9.53682e-07	8.58313e-06	-175.602
110.9215	11.2	7.471856e-11	0.0	0.0	1.90736e-06	11.31
114.216	11.3	7.538569e-11	1.90736e-05	1.23978e-05	2.3842e-05	36.252
117.4951	11.4	7.605282e-11	-2.00273e-05	1.23978e-05	2.19346e-05	142.764
120.7729	11.5	7.671994999999999e-11	1.90736e-06	1.71663e-05	1.71663e-05	90.0
124.307	11.6	7.738708e-11	3.81473e-06	1.90736e-06	2.86104e-06	11.31
127.6019	11.7	7.805420999999999e-11	1.43052e-05	9.53682e-07	1.33515e-05	8.13
130.896	11.8	7.872134e-11	5.72208e-06	-7.62945e-06	9.5368e-06	-55.302
134.174	11.9	7.938846999999999e-11	1.90736e-05	-1.14442e-05	2.0981e-05	-33.18
137.7413	12.0	8.00556e-11	5.72208e-06	3.52862e-05	3.52862e-05	75.426
141.0036	12.1	8.072272999999999e-11	0.0	-4.29156e-05	4.38693e-05	-92.454
144.2981	12.2	8.138985999999999e-11	3.81473e-06	-0.000108719	0.000108719	-88.278
