X 	 Y 	 R 	 theta 
#With Preamplifier,Balancing the signal with qwp, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 7mm
-1.81199e-05	-1.33515e-05	2.19346e-05	-143.472
-1.23978e-05	-4.86376e-05	4.86376e-05	-104.418
0.0	-4.48229e-05	4.38693e-05	-90.87
2.86104e-06	-4.38693e-05	4.19619e-05	-87.318
-3.81473e-06	-5.3406e-05	5.3406e-05	-93.486
-2.6703e-05	-6.48503e-05	6.96187e-05	-110.682
-6.67575e-06	-4.19619e-05	4.19619e-05	-98.262
-9.5368e-06	-4.29156e-05	4.29156e-05	-101.484
-9.5368e-06	-5.3406e-05	5.24523e-05	-100.884
6.67575e-06	-3.43325e-05	3.33788e-05	-75.426
-3.81473e-06	-4.67303e-05	4.57766e-05	-97.434
-7.62945e-06	-6.10356e-05	6.10356e-05	-97.596
0.0	-6.48503e-05	6.38966e-05	-90.6
-2.47956e-05	-6.19893e-05	6.5804e-05	-111.696
-2.47956e-05	-5.6267e-05	6.10356e-05	-115.17
-1.62126e-05	-3.14715e-05	3.33788e-05	-112.89
1.71663e-05	-3.14715e-05	3.52862e-05	-58.326
-1.33515e-05	-5.72207e-05	5.9128e-05	-104.97
-2.47956e-05	-5.6267e-05	6.10356e-05	-112.146
7.62945e-06	-7.1526e-05	7.05724e-05	-83.538
-2.86104e-06	-5.53133e-05	5.43597e-05	-94.938
-1.62126e-05	-4.48229e-05	4.57766e-05	-107.652
-7.62945e-06	-5.0545e-05	5.0545e-05	-99.966
5.72208e-06	-2.9564e-05	2.86103e-05	-76.608
0.0	-5.14986e-05	5.0545e-05	-90.732
-6.67575e-06	-6.19893e-05	6.19893e-05	-96.672
9.5368e-06	-7.43871e-05	7.43871e-05	-83.94
-9.5368e-06	-5.81744e-05	5.72207e-05	-98.034
-1.52589e-05	-6.00817e-05	6.19893e-05	-103.734
-1.23978e-05	-7.82018e-05	7.82018e-05	-98.676
-9.53682e-07	-5.9128e-05	5.81744e-05	-91.95
2.86104e-06	-6.19893e-05	6.00817e-05	-84.288
-9.5368e-06	-4.00546e-05	4.00546e-05	-100.392
-1.04905e-05	-3.62399e-05	3.52862e-05	-104.298
-2.3842e-05	-4.57766e-05	5.0545e-05	-115.242
1.90736e-06	-5.81744e-05	5.72207e-05	-87.336
-2.9564e-05	-4.29156e-05	5.14986e-05	-125.112
-2.9564e-05	-3.52862e-05	4.38693e-05	-128.256
-2.00273e-05	-3.71935e-05	4.10082e-05	-117.798
-4.7684e-06	-3.71935e-05	3.71935e-05	-97.002
9.5368e-06	-4.29156e-05	4.38693e-05	-75.342
-1.33515e-05	-7.1526e-05	7.1526e-05	-103.272
-6.67575e-06	-6.96187e-05	6.8665e-05	-94.944
3.81473e-06	-3.81472e-05	3.71935e-05	-82.998
0.0	-6.19893e-05	6.10356e-05	-90.0
-1.33515e-05	-4.38693e-05	4.38693e-05	-106.536
-3.81473e-06	-5.3406e-05	5.24523e-05	-91.434
-1.52589e-05	-4.95913e-05	5.0545e-05	-108.906
0.0	-2.57493e-05	2.47956e-05	-91.506
-5.72208e-06	-3.14715e-05	3.14715e-05	-102.012
-2.47956e-05	-3.81472e-05	4.38693e-05	-123.93
-7.62945e-06	-5.24523e-05	5.24523e-05	-95.784
0.0	-6.2943e-05	6.19893e-05	-91.866
-1.33515e-05	-6.10356e-05	6.19893e-05	-101.67
-1.71663e-05	-4.00546e-05	4.19619e-05	-112.62
-1.52589e-05	-7.24797e-05	7.24797e-05	-99.978
-3.81473e-06	-8.20165e-05	8.10628e-05	-92.814
-3.43325e-05	-6.5804e-05	7.24797e-05	-116.802
-1.62126e-05	-5.81744e-05	5.9128e-05	-104.808
-2.0981e-05	-6.8665e-05	7.05724e-05	-106.236
-1.62126e-05	-4.57766e-05	4.76839e-05	-110.184
-1.33515e-05	-3.81472e-05	3.91009e-05	-107.526
-1.62126e-05	-2.57493e-05	2.86103e-05	-121.188
-1.14442e-05	-5.0545e-05	5.0545e-05	-99.966
1.71663e-05	-3.81472e-05	4.19619e-05	-62.622
8.58313e-06	-5.24523e-05	5.24523e-05	-82.878
-2.9564e-05	-5.81744e-05	6.38966e-05	-116.826
-2.3842e-05	-5.14986e-05	5.53133e-05	-113.55
2.86104e-06	-4.48229e-05	4.48229e-05	-84.126
-9.5368e-06	-6.19893e-05	6.19893e-05	-100.47
-3.91009e-05	-2.28883e-05	4.48229e-05	-150.36
-2.0981e-05	-1.62126e-05	2.47956e-05	-141.582
-3.05178e-05	-1.14442e-05	3.05178e-05	-157.962
-2.3842e-05	-3.33788e-05	4.10082e-05	-123.438
-1.81199e-05	-6.5804e-05	6.77113e-05	-104.574
-3.05178e-05	-5.6267e-05	6.19893e-05	-118.758
-2.00273e-05	-5.53133e-05	5.72207e-05	-108.228
-2.6703e-05	-4.67303e-05	5.24523e-05	-119.124
-2.6703e-05	-5.6267e-05	6.19893e-05	-114.906
1.90736e-06	-5.0545e-05	4.86376e-05	-86.082
9.5368e-06	-3.81472e-05	3.81472e-05	-82.998
-1.04905e-05	-5.43597e-05	5.43597e-05	-100.368
-7.62945e-06	-6.00817e-05	5.9128e-05	-98.22
-3.62399e-05	-5.6267e-05	6.5804e-05	-122.562
-1.90736e-06	-4.67303e-05	4.57766e-05	-90.816
5.72208e-06	-7.62944e-05	7.72481e-05	-87.534
-9.5368e-06	-7.43871e-05	7.43871e-05	-96.168
-1.43052e-05	-6.67577e-05	6.77113e-05	-104.172
-3.81472e-05	-3.43325e-05	5.0545e-05	-139.806
-9.53682e-07	-2.76567e-05	2.76567e-05	-91.332
-3.24252e-05	-6.10356e-05	6.8665e-05	-118.524
-5.14986e-05	-1.81199e-05	5.24523e-05	-163.854
-1.62126e-05	2.19346e-05	2.86103e-05	125.538
1.52589e-05	2.3842e-05	2.86103e-05	58.134
-7.62945e-06	2.28883e-05	2.47956e-05	111.252
4.7684e-06	2.6703e-05	2.6703e-05	77.004
2.00273e-05	6.38966e-05	6.77113e-05	70.158
3.24252e-05	5.43597e-05	6.19893e-05	61.74
-1.23978e-05	3.81472e-05	3.91009e-05	108.432
1.90736e-05	4.38693e-05	4.86376e-05	66.192
1.90736e-06	4.86376e-05	4.86376e-05	87.648
5.72208e-06	6.10356e-05	6.19893e-05	85.74
-4.7684e-06	4.86376e-05	4.86376e-05	93.816
-2.6703e-05	4.48229e-05	5.24523e-05	123.084
-4.7684e-06	6.38966e-05	6.38966e-05	92.952
-1.81199e-05	3.91009e-05	4.19619e-05	114.144
5.72208e-06	6.10356e-05	6.10356e-05	84.414
-1.04905e-05	5.24523e-05	5.3406e-05	102.294
3.81473e-06	5.24523e-05	5.24523e-05	84.288
6.67575e-06	3.62399e-05	3.71935e-05	78.69
3.43325e-05	3.81472e-05	5.14986e-05	50.196
2.57493e-05	3.43325e-05	4.19619e-05	54.042
2.28883e-05	3.71935e-05	4.38693e-05	60.252
2.86103e-05	6.48503e-05	7.05724e-05	66.372
-2.86104e-06	4.10082e-05	4.10082e-05	94.464
3.24252e-05	4.48229e-05	5.53133e-05	52.722
1.43052e-05	1.33515e-05	1.81199e-05	43.452
7.62945e-06	4.7684e-06	1.04905e-05	37.566
1.52589e-05	5.24523e-05	5.53133e-05	72.204
1.90736e-05	6.19893e-05	6.38966e-05	73.644
1.90736e-06	2.19346e-05	2.28883e-05	80.538
6.67575e-06	5.6267e-05	5.72207e-05	80.754
3.81473e-06	3.05178e-05	3.05178e-05	83.928
-2.86104e-06	3.62399e-05	3.62399e-05	94.086
9.53682e-07	4.19619e-05	4.29156e-05	86.532
0.0	6.48503e-05	6.48503e-05	88.23
-2.86104e-06	5.81744e-05	5.81744e-05	91.95
5.72208e-06	2.57493e-05	2.57493e-05	77.004
-1.43052e-05	4.29156e-05	4.38693e-05	108.168
-5.72208e-06	5.24523e-05	5.24523e-05	94.938
1.71663e-05	7.34334e-05	7.43871e-05	76.704
-7.62945e-06	4.95913e-05	4.95913e-05	99.336
-2.28883e-05	4.38693e-05	4.95913e-05	115.53
1.33515e-05	6.10356e-05	6.2943e-05	76.11
2.86104e-06	1.62126e-05	1.62126e-05	79.116
9.53682e-07	4.57766e-05	4.57766e-05	89.154
-1.04905e-05	3.05178e-05	3.24252e-05	110.28
1.04905e-05	3.14715e-05	3.43325e-05	70.866
1.81199e-05	4.86376e-05	5.24523e-05	69.276
1.52589e-05	4.95913e-05	5.24523e-05	72.252
8.58313e-06	4.76839e-05	4.86376e-05	79.626
1.04905e-05	5.6267e-05	5.72207e-05	78.69
-1.90736e-06	6.8665e-05	6.8665e-05	90.552
1.52589e-05	4.86376e-05	5.0545e-05	72.282
-1.81199e-05	4.48229e-05	4.86376e-05	110.184
1.33515e-05	4.00546e-05	4.29156e-05	71.286
0.0	4.57766e-05	4.57766e-05	88.338
3.81473e-06	5.9128e-05	5.9128e-05	88.728
-2.86104e-06	5.43597e-05	5.43597e-05	90.69
1.04905e-05	4.67303e-05	4.76839e-05	74.814
2.00273e-05	4.76839e-05	5.24523e-05	67.932
-9.5368e-06	5.72207e-05	5.72207e-05	100.542
1.33515e-05	7.91554e-05	8.10628e-05	78.972
1.90736e-06	5.72207e-05	5.81744e-05	90.0
0.0	6.8665e-05	6.77113e-05	90.564
-9.53682e-07	6.00817e-05	6.10356e-05	89.376
5.72208e-06	4.76839e-05	4.86376e-05	82.2
9.5368e-06	4.95913e-05	5.0545e-05	78.39
-2.86104e-06	3.43325e-05	3.43325e-05	99.822
-3.81473e-06	5.0545e-05	5.0545e-05	90.756
-1.71663e-05	5.53133e-05	5.9128e-05	108.84
-4.57766e-05	1.04905e-05	4.67303e-05	168.69
-2.28883e-05	3.24252e-05	3.91009e-05	119.622
2.86104e-06	4.86376e-05	4.86376e-05	86.946
2.86104e-06	3.52862e-05	3.52862e-05	81.414
3.71935e-05	4.38693e-05	5.9128e-05	50.028
1.23978e-05	3.52862e-05	3.71935e-05	72.528
