Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.871	8.4	5.603892e-11	2.3842e-05	0.0	1.62126e-05	-8.97
3.409	8.5	5.670605e-11	1.43052e-05	-1.14442e-05	2.3842e-05	-8.748
5.1498	8.6	5.737317999999999e-11	3.52862e-05	-1.23978e-05	2.76567e-05	6.708
6.6387	8.7	5.804030999999999e-11	3.71935e-05	6.67575e-06	3.14715e-05	8.838
8.1063	8.8	5.870744e-11	1.71663e-05	-3.24252e-05	2.9564e-05	-64.8
9.5817	8.9	5.937457e-11	-5.14986e-05	-1.71663e-05	4.76839e-05	-159.648
11.2964	9.0	6.004169999999999e-11	-4.57766e-05	-4.7684e-06	4.86376e-05	-165.966
12.7802	9.1	6.070883e-11	-5.3406e-05	-2.0981e-05	5.14986e-05	-155.43
14.2513	9.2	6.137595999999999e-11	-7.1526e-05	-6.00817e-05	9.25069e-05	-146.976
15.758	9.3	6.204309e-11	-8.01091e-05	-0.00011158	0.00014782	-127.812
17.2274	9.4	6.271022e-11	-2.6703e-05	-0.00018406	0.000185014	-93.924
18.6987	9.5	6.337735e-11	0.00122643	0.000729565	0.0014267	30.732
20.4397	9.6	6.404448e-11	3.24252e-05	-0.000480654	0.000475885	-85.776
21.9317	9.7	6.471160999999999e-11	-0.000162126	-4.19619e-05	0.000163079	-163.464
23.4353	9.8	6.537874000000001e-11	-7.53407e-05	-0.000141145	0.000154496	-116.676
24.918	9.9	6.604587e-11	-0.000103951	-0.000125886	0.000168801	-129.384
26.6306	10.0	6.6713e-11	-6.77113e-05	-3.05178e-05	6.8665e-05	-148.464
28.1042	10.1	6.738012999999999e-11	2.6703e-05	4.38693e-05	5.6267e-05	71.16
29.558	10.2	6.804726e-11	4.76839e-05	3.52862e-05	6.00817e-05	31.734
31.0284	10.3	6.871439e-11	1.04905e-05	-1.81199e-05	1.90736e-05	-108.432
32.4836	10.4	6.938152e-11	3.33788e-05	9.5368e-06	3.62399e-05	27.438
33.9588	10.5	7.004865e-11	7.53407e-05	9.53682e-07	7.72481e-05	0.486
35.6858	10.6	7.071578e-11	5.72208e-06	-4.95913e-05	4.76839e-05	-87.546
37.1371	10.7	7.138290999999999e-11	2.28883e-05	2.86103e-05	3.14715e-05	49.236
38.6225	10.8	7.205004e-11	4.38693e-05	2.19346e-05	4.95913e-05	25.926
40.1088	10.9	7.271717e-11	1.43052e-05	-2.28883e-05	2.3842e-05	-55.884
41.8589	11.0	7.33843e-11	6.77113e-05	1.04905e-05	6.5804e-05	6.468
43.3108	11.1	7.405142999999999e-11	3.81472e-05	-2.76567e-05	4.19619e-05	-41.55
44.7775	11.2	7.471856e-11	8.58313e-06	6.19893e-05	6.2943e-05	82.206
46.2486	11.3	7.538569e-11	-1.04905e-05	2.0981e-05	2.57493e-05	103.704
47.7273	11.4	7.605282e-11	-1.14442e-05	2.86103e-05	3.52862e-05	108.738
49.194	11.5	7.671994999999999e-11	1.23978e-05	1.90736e-05	2.28883e-05	38.928
50.905	11.6	7.738708e-11	-2.76567e-05	5.72208e-06	1.81199e-05	-173.16
52.3784	11.7	7.805420999999999e-11	-1.14442e-05	-2.6703e-05	3.05178e-05	-109.134
53.8302	11.8	7.872134e-11	1.71663e-05	-1.90736e-06	2.00273e-05	-12.726
55.2923	11.9	7.938846999999999e-11	2.3842e-05	3.52862e-05	4.10082e-05	62.592
56.7254	12.0	8.00556e-11	0.000103951	1.52589e-05	0.000104905	11.31
58.2015	12.1	8.072272999999999e-11	-4.76839e-05	-1.33515e-05	5.24523e-05	-162.51
59.6884	12.2	8.138985999999999e-11	8.58313e-06	1.71663e-05	1.90736e-05	42.138
61.1463	12.3	8.205699e-11	-9.5368e-06	-1.71663e-05	1.62126e-05	-140.526
62.6411	12.4	8.272412e-11	0.0	-1.62126e-05	2.3842e-05	-101.31
