Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.4853	8.6	5.737317999999999e-11	6.2943e-05	-1.81199e-05	7.43871e-05	-9.384
3.0148	8.7	5.804030999999999e-11	4.19619e-05	-1.14442e-05	4.76839e-05	-14.784
4.5194	8.8	5.870744e-11	8.10628e-05	-2.76567e-05	9.25069e-05	-19.212
5.9918	8.9	5.937457e-11	6.77113e-05	8.58313e-06	7.43871e-05	3.042
7.7051	9.0	6.004169999999999e-11	1.23978e-05	-2.0981e-05	2.9564e-05	-46.59
9.1774	9.1	6.070883e-11	3.05178e-05	-5.72208e-06	2.57493e-05	-13.668
10.6305	9.2	6.137595999999999e-11	0.0	2.86104e-06	5.72208e-06	-28.302
12.0837	9.3	6.204309e-11	4.7684e-06	-1.62126e-05	1.62126e-05	-92.388
13.5754	9.4	6.271022e-11	-5.81744e-05	-4.67303e-05	7.91554e-05	-141.408
15.0283	9.5	6.337735e-11	-9.34605e-05	-3.33788e-05	9.25069e-05	-159.444
16.7694	9.6	6.404448e-11	-0.000162126	-4.29156e-05	0.000157357	-166.914
18.2787	9.7	6.471160999999999e-11	-0.000193597	-0.000176431	0.000266077	-137.802
19.7604	9.8	6.537874000000001e-11	-0.00013733	-0.000383379	0.000405313	-110.07
21.2339	9.9	6.604587e-11	0.00161553	0.00069714	0.00175191	23.502
22.9579	10.0	6.6713e-11	0.000166894	-0.000307085	0.000338556	-63.594
24.4482	10.1	6.738012999999999e-11	-6.19893e-05	-0.000150681	0.00017357	-120.528
25.9701	10.2	6.804726e-11	-0.000365259	-0.000157357	0.000402452	-156.96
27.4219	10.3	6.871439e-11	-0.000226022	-0.000136376	0.000263216	-150.204
28.8746	10.4	6.938152e-11	-4.67303e-05	-6.5804e-05	7.62944e-05	-125.244
30.3361	10.5	7.004865e-11	5.72208e-06	-3.14715e-05	3.81472e-05	-77.382
32.0578	10.6	7.071578e-11	5.9128e-05	-6.38966e-05	8.29701e-05	-42.708
33.5468	10.7	7.138290999999999e-11	5.72208e-06	-4.67303e-05	4.38693e-05	-80.538
35.0019	10.8	7.205004e-11	6.19893e-05	1.33515e-05	6.10356e-05	9.564
36.4547	10.9	7.271717e-11	1.71663e-05	-3.33788e-05	3.24252e-05	-72.804
38.1651	11.0	7.33843e-11	3.81473e-06	-6.96187e-05	6.5804e-05	-73.644
39.6545	11.1	7.405142999999999e-11	3.81473e-06	5.72207e-05	5.53133e-05	76.308
41.0953	11.2	7.471856e-11	1.81199e-05	3.81472e-05	4.67303e-05	61.752
42.5964	11.3	7.538569e-11	1.43052e-05	-4.95913e-05	4.95913e-05	-65.622
44.0872	11.4	7.605282e-11	9.91826e-05	3.71935e-05	0.000103951	19.98
45.5612	11.5	7.671994999999999e-11	0.00013733	1.90736e-05	0.000143052	6.51
47.2891	11.6	7.738708e-11	-3.81473e-06	-3.81472e-05	3.52862e-05	-93.24
48.7365	11.7	7.805420999999999e-11	4.19619e-05	8.86922e-05	9.72752e-05	63.96
50.2162	11.8	7.872134e-11	4.86376e-05	2.0981e-05	5.81744e-05	19.05
51.6663	11.9	7.938846999999999e-11	2.0981e-05	5.24523e-05	6.00817e-05	63.168
53.3799	12.0	8.00556e-11	-4.48229e-05	1.33515e-05	4.38693e-05	155.412
54.882	12.1	8.072272999999999e-11	-5.81744e-05	-1.14442e-05	5.14986e-05	-177.066
56.3545	12.2	8.138985999999999e-11	4.86376e-05	5.53133e-05	7.91554e-05	43.974
57.8408	12.3	8.205699e-11	4.95913e-05	-1.33515e-05	6.19893e-05	-8.7
59.2965	12.4	8.272412e-11	5.14986e-05	-6.8665e-05	8.58312e-05	-56.07
61.0185	12.5	8.339125e-11	-1.43052e-05	-7.1526e-05	6.77113e-05	-105.048
62.4827	12.6	8.405837999999999e-11	6.67575e-06	1.90736e-06	1.52589e-05	19.026
