Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,searching for the GaP signal, ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 24dB, waiting time= 1.0s, sensitivity=20mV
1.9865	6.7	4.469771e-11	-6.67575e-06	-1.04905e-05	9.5368e-06	-141.342
3.5862	6.75	4.5031275e-11	-4.10082e-05	0.0	3.91009e-05	178.992
5.4054	6.8	4.5364839999999995e-11	0.0	5.72208e-06	1.04905e-05	52.596
6.968	6.85	4.5698405e-11	3.81473e-06	-1.81199e-05	1.81199e-05	-93.942
8.7775	6.9	4.603197e-11	8.58313e-06	-1.71663e-05	1.71663e-05	-81.252
10.3448	6.95	4.6365535e-11	-1.04905e-05	-6.67575e-06	7.62945e-06	-144.462
11.93	7.0	4.6699099999999995e-11	-2.00273e-05	1.81199e-05	2.86103e-05	138.69
13.4759	7.05	4.7032665e-11	7.62945e-06	8.58313e-06	1.23978e-05	43.026
15.2983	7.1	4.7366229999999995e-11	8.58313e-06	2.19346e-05	2.28883e-05	50.826
16.8868	7.15	4.7699795e-11	-9.5368e-06	1.90736e-06	6.67575e-06	-90.0
18.4718	7.2	4.8033359999999996e-11	4.19619e-05	-3.14715e-05	5.0545e-05	-33.474
20.0249	7.25	4.8366925e-11	3.81473e-06	1.23978e-05	1.71663e-05	66.798
21.8391	7.3	4.8700489999999996e-11	1.23978e-05	-2.86104e-06	1.52589e-05	2.49
23.4112	7.35	4.903405499999999e-11	-3.05178e-05	2.86103e-05	4.19619e-05	136.248
25.2298	7.4	4.936762e-11	2.19346e-05	3.81473e-06	1.90736e-05	8.13
26.7847	7.45	4.9701185e-11	5.72208e-06	-3.43325e-05	3.52862e-05	-82.476
28.3351	7.5	5.0034749999999996e-11	1.62126e-05	3.05178e-05	3.24252e-05	60.102
29.8989	7.55	5.036831499999999e-11	-9.53682e-07	-1.43052e-05	1.52589e-05	-90.0
31.7054	7.6	5.0701879999999996e-11	-3.05178e-05	-1.14442e-05	2.76567e-05	-165.258
33.2743	7.65	5.1035445e-11	3.81472e-05	2.00273e-05	4.38693e-05	23.43
34.8487	7.7	5.1369009999999997e-11	5.72208e-06	1.14442e-05	9.5368e-06	63.438
36.4305	7.75	5.1702575e-11	-1.43052e-05	-8.58313e-06	1.62126e-05	-163.074
38.2524	7.8	5.203614e-11	-2.86104e-06	-1.33515e-05	1.43052e-05	-124.38
39.7985	7.85	5.2369704999999994e-11	-2.86104e-06	8.58313e-06	9.5368e-06	116.562
41.6221	7.9	5.270327e-11	-2.0981e-05	-2.76567e-05	3.52862e-05	-124.824
43.1763	7.95	5.3036835e-11	1.43052e-05	1.14442e-05	1.81199e-05	42.138
44.7579	8.0	5.33704e-11	-6.67575e-06	1.23978e-05	1.71663e-05	122.196
46.3364	8.05	5.3703965e-11	1.90736e-06	1.04905e-05	1.23978e-05	7.122
47.9096	8.1	5.403753e-11	0.0	1.90736e-06	1.90736e-06	78.69
49.4717	8.15	5.4371095e-11	-1.71663e-05	-3.81473e-06	1.71663e-05	173.658
51.055	8.2	5.470465999999999e-11	7.62945e-06	-2.00273e-05	1.71663e-05	-48.18
52.6381	8.25	5.5038224999999995e-11	1.90736e-06	3.81473e-06	2.86104e-06	104.034
54.2064	8.3	5.5371790000000004e-11	-3.81473e-06	1.90736e-05	1.81199e-05	63.438
55.7945	8.35	5.5705354999999995e-11	3.81473e-06	3.81473e-06	4.7684e-06	69.444
57.3585	8.4	5.603892e-11	-8.58313e-06	-2.3842e-05	2.57493e-05	-114.678
58.9436	8.45	5.6372484999999995e-11	-6.67575e-06	1.04905e-05	1.04905e-05	71.568
60.507	8.5	5.670605e-11	0.0	1.90736e-05	1.81199e-05	96.342
62.0739	8.55	5.7039615e-11	-6.67575e-06	-1.71663e-05	1.62126e-05	-116.562
63.6312	8.6	5.737317999999999e-11	8.58313e-06	1.23978e-05	1.43052e-05	61.188
65.1765	8.65	5.7706745e-11	-1.14442e-05	-7.62945e-06	8.58313e-06	-130.602
66.782	8.7	5.804030999999999e-11	-7.62945e-06	-3.81473e-06	1.14442e-05	-152.244
68.3577	8.75	5.8373875e-11	-2.86104e-06	-1.90736e-06	3.81473e-06	-35.538
69.9279	8.8	5.870744e-11	2.47956e-05	-4.7684e-06	2.19346e-05	-16.188
