X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 8.927mm
0.000211717	7.82018e-05	0.000227929	20.868
0.000228883	8.86922e-05	0.000245096	21.138
0.000213624	9.25069e-05	0.000232697	23.352
0.000241281	7.24797e-05	0.000251772	17.046
0.000255587	9.34605e-05	0.000271799	20.082
0.00023079	9.91826e-05	0.000251772	23.58
0.000232697	8.58312e-05	0.000247957	20.232
0.000215531	8.39238e-05	0.000231744	21.036
0.000231744	6.19893e-05	0.00023842	14.934
0.000229836	8.39238e-05	0.000244142	20.064
0.000236512	9.91826e-05	0.00025654	22.848
0.0002203	6.19893e-05	0.000229836	15.81
0.000223161	7.53407e-05	0.000234605	18.846
0.000241281	6.77113e-05	0.000248911	15.966
0.00023079	9.34605e-05	0.000247957	22.032
0.000261309	8.39238e-05	0.000276567	17.784
0.000245096	8.10628e-05	0.000258448	18.342
0.000235558	8.39238e-05	0.000250818	19.83
0.000243188	9.91826e-05	0.000262262	22.452
0.000231744	9.25069e-05	0.000247957	21.804
0.000215531	7.43871e-05	0.000227929	19.596
0.000209809	8.86922e-05	0.000229836	22.722
0.000234605	8.77385e-05	0.000249865	20.502
0.000236512	9.05995e-05	0.000252726	21.018
0.000229836	8.10628e-05	0.000245096	19.32
0.000234605	7.62944e-05	0.00024605	17.946
0.00023842	7.05724e-05	0.00024605	16.668
0.000227929	7.43871e-05	0.00023842	18.186
0.000226022	7.91554e-05	0.000241281	19.182
0.000237466	6.2943e-05	0.000247957	14.484
0.00024605	5.53133e-05	0.000251772	12.792
0.000237466	7.91554e-05	0.000249865	18.384
0.000225068	5.53133e-05	0.000232697	14.154
0.0002203	7.72481e-05	0.000233651	19.524
0.000227929	6.77113e-05	0.000236512	17.01
0.000243188	9.72752e-05	0.000262262	21.696
0.000207902	7.91554e-05	0.000221253	21.162
0.000215531	7.62944e-05	0.000229836	19.788
0.000232697	7.72481e-05	0.000244142	18.486
0.000216485	7.72481e-05	0.000231744	19.476
0.000243188	7.53407e-05	0.000254633	17.442
0.000243188	4.76839e-05	0.000247957	11.13
0.000229836	9.44142e-05	0.000249865	22.284
0.000248911	8.39238e-05	0.000262262	18.528
0.000195504	9.25069e-05	0.000216485	25.536
0.000218392	8.67848e-05	0.000235558	21.564
0.000235558	6.96187e-05	0.000245096	16.224
0.000225068	8.39238e-05	0.000240327	20.892
0.000232697	9.91826e-05	0.000251772	23.04
0.00023079	6.77113e-05	0.000241281	16.182
0.000249865	8.10628e-05	0.000262262	18.342
0.00024605	8.67848e-05	0.000262262	19.26
0.000243188	8.10628e-05	0.00025654	18.672
0.000247957	6.5804e-05	0.000258448	14.574
0.000261309	8.29701e-05	0.000272753	17.946
0.00024605	6.00817e-05	0.000254633	13.89
0.000242234	8.86922e-05	0.000257494	20.034
0.000235558	7.72481e-05	0.000248911	18.288
0.000261309	8.39238e-05	0.000273706	18.126
0.000258448	6.8665e-05	0.000267031	15.042
0.000227929	5.0545e-05	0.000233651	13.008
0.000228883	8.39238e-05	0.000242234	19.932
0.000216485	5.43597e-05	0.000221253	14.286
0.000226022	6.77113e-05	0.000236512	17.052
0.000213624	8.01091e-05	0.000227929	20.928
0.000229836	0.00011158	0.00025654	25.638
0.000229836	8.58312e-05	0.000245096	20.646
0.000251772	0.000102044	0.000270845	22.272
0.000236512	8.20165e-05	0.000251772	19.014
0.000258448	0.000107766	0.000279428	22.536
0.000250818	9.15532e-05	0.000267031	20.106
0.000232697	7.72481e-05	0.000245096	18.63
0.000248911	8.86922e-05	0.000265123	19.662
0.000216485	7.91554e-05	0.000229836	19.956
0.000232697	8.48775e-05	0.000247004	20.1
0.000231744	8.10628e-05	0.000247957	19.302
0.000248911	8.29701e-05	0.000260355	18.714
0.000226022	7.24797e-05	0.00023842	17.832
0.000243188	0.000106812	0.000267031	23.502
0.000215531	9.91826e-05	0.00023842	24.564
0.000255587	7.1526e-05	0.000265123	15.432
0.000225068	8.58312e-05	0.000241281	21.33
0.000221253	7.72481e-05	0.000234605	19.566
0.000244142	0.000100136	0.00026417	22.23
0.000235558	9.05995e-05	0.000253679	20.91
0.000241281	8.10628e-05	0.000254633	18.576
0.000239373	6.67577e-05	0.000247004	16.074
0.000171662	5.72207e-05	0.000182153	18.24
0.00020218	6.00817e-05	0.000210763	16.836
0.000209809	7.43871e-05	0.000223161	19.458
0.000185967	4.10082e-05	0.000190736	12.486
0.000209809	6.48503e-05	0.0002203	17.61
0.00024605	8.01091e-05	0.000262262	17.976
0.000241281	8.01091e-05	0.000254633	18.576
0.000250818	5.53133e-05	0.000257494	12.528
0.000248911	7.24797e-05	0.000258448	16.332
0.00023842	8.01091e-05	0.000251772	18.15
0.000225068	6.19893e-05	0.000233651	15.54
0.00024605	6.19893e-05	0.000251772	14.7
0.000225068	7.05724e-05	0.000236512	17.718
0.000223161	7.05724e-05	0.000234605	17.508
0.000244142	6.19893e-05	0.000252726	14.328
0.000232697	6.19893e-05	0.000241281	14.88
0.000216485	5.24523e-05	0.000223161	13.746
0.000266077	8.39238e-05	0.000278475	17.526
0.00021267	9.82289e-05	0.000234605	24.888
0.000226975	8.20165e-05	0.000242234	19.782
