X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 7mm
6.77113e-05	3.81473e-06	6.5804e-05	2.892
2.3842e-05	-4.00546e-05	4.38693e-05	-59.934
3.33788e-05	1.33515e-05	3.71935e-05	19.722
1.90736e-05	-2.0981e-05	2.76567e-05	-45.972
4.57766e-05	-2.00273e-05	4.95913e-05	-21.09
2.86103e-05	-2.86104e-06	2.9564e-05	-5.082
2.28883e-05	-6.67575e-06	2.3842e-05	-19.44
1.33515e-05	-2.6703e-05	2.86103e-05	-60.42
2.57493e-05	-1.23978e-05	2.76567e-05	-27.18
3.81473e-06	-1.90736e-05	1.81199e-05	-80.22
2.76567e-05	-3.05178e-05	4.00546e-05	-47.022
1.62126e-05	-2.86104e-06	1.62126e-05	-6.582
3.33788e-05	-2.00273e-05	3.91009e-05	-29.622
3.05178e-05	-2.0981e-05	3.71935e-05	-33.408
1.52589e-05	-3.81473e-06	1.52589e-05	-12.264
1.81199e-05	-1.81199e-05	2.57493e-05	-43.956
3.62399e-05	1.23978e-05	3.91009e-05	20.898
3.91009e-05	3.81473e-06	3.91009e-05	8.676
-5.72208e-06	0.0	3.81473e-06	161.568
1.23978e-05	-1.81199e-05	2.19346e-05	-48.654
6.67575e-06	2.86104e-06	6.67575e-06	26.562
3.71935e-05	-1.14442e-05	4.19619e-05	-13.602
5.24523e-05	-6.67575e-06	5.3406e-05	-7.83
3.33788e-05	-4.7684e-06	3.33788e-05	-7.818
2.0981e-05	5.72208e-06	2.19346e-05	13.626
7.62945e-06	-1.81199e-05	2.00273e-05	-63.438
1.43052e-05	-1.81199e-05	2.0981e-05	-54.246
2.19346e-05	-2.28883e-05	3.24252e-05	-43.362
3.52862e-05	-2.3842e-05	4.19619e-05	-33.942
3.05178e-05	3.81473e-06	3.05178e-05	8.838
6.67575e-06	-1.62126e-05	1.81199e-05	-67.83
1.52589e-05	-1.14442e-05	2.00273e-05	-31.266
3.91009e-05	-2.57493e-05	4.76839e-05	-33.024
6.48503e-05	-2.6703e-05	8.77385e-05	-15.948
1.52589e-05	-3.05178e-05	9.15532e-05	-8.13
6.10356e-05	6.10356e-05	6.10356e-05	71.568
-6.10356e-05	-0.000122071	6.10356e-05	-116.562
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.000148774	-6.8665e-05	0.000156404	-24.942
2.47956e-05	6.38966e-05	6.77113e-05	70.308
2.6703e-05	-2.47956e-05	3.71935e-05	-41.55
3.81473e-06	-9.53682e-07	1.90736e-06	-63.438
6.67575e-06	-5.72208e-06	8.58313e-06	-39.288
2.3842e-05	-1.04905e-05	2.76567e-05	-21.804
-4.7684e-06	-3.14715e-05	3.05178e-05	-100.842
2.57493e-05	-2.28883e-05	3.33788e-05	-41.082
8.58313e-06	-2.28883e-05	2.28883e-05	-67.89
8.58313e-06	-4.10082e-05	4.10082e-05	-77.97
1.71663e-05	-1.04905e-05	2.0981e-05	-28.884
2.47956e-05	-2.19346e-05	3.14715e-05	-41.532
2.28883e-05	-1.71663e-05	2.86103e-05	-32.97
1.71663e-05	-8.58313e-06	1.81199e-05	-22.932
2.00273e-05	-1.71663e-05	2.6703e-05	-39.288
2.19346e-05	-1.33515e-05	2.57493e-05	-29.196
2.3842e-05	1.23978e-05	2.57493e-05	28.494
2.47956e-05	-6.67575e-06	2.3842e-05	-17.928
4.7684e-06	8.58313e-06	1.04905e-05	47.49
1.23978e-05	-1.33515e-05	1.62126e-05	-49.896
9.5368e-06	1.04905e-05	1.52589e-05	41.82
3.43325e-05	1.90736e-06	3.43325e-05	2.202
1.71663e-05	-3.81473e-06	1.62126e-05	-11.31
2.28883e-05	-7.62945e-06	2.3842e-05	-16.992
3.05178e-05	-1.71663e-05	3.52862e-05	-28.95
2.57493e-05	-2.6703e-05	3.71935e-05	-40.71
2.86103e-05	-6.67575e-06	2.76567e-05	-15.018
1.90736e-05	-3.05178e-05	3.52862e-05	-60.126
2.6703e-05	-1.52589e-05	3.05178e-05	-24.864
-5.72208e-06	-1.43052e-05	1.62126e-05	-118.608
2.0981e-05	-1.90736e-05	2.86103e-05	-36.606
2.57493e-05	-2.9564e-05	3.81472e-05	-47.79
2.3842e-05	-2.86104e-06	2.57493e-05	-7.308
3.52862e-05	-1.62126e-05	3.71935e-05	-24.276
-4.7684e-06	-2.47956e-05	2.3842e-05	-97.494
2.86103e-05	-2.00273e-05	3.52862e-05	-33.39
2.28883e-05	-2.00273e-05	3.05178e-05	-40.734
1.90736e-06	-3.43325e-05	3.33788e-05	-85.428
3.05178e-05	-2.86104e-06	3.05178e-05	-3.654
3.52862e-05	-2.19346e-05	4.10082e-05	-33.69
1.71663e-05	-9.5368e-06	1.90736e-05	-28.302
8.58313e-06	-4.38693e-05	4.38693e-05	-78.024
3.52862e-05	-2.19346e-05	4.10082e-05	-29.406
4.00546e-05	-2.47956e-05	4.67303e-05	-31.242
2.0981e-05	-1.14442e-05	2.47956e-05	-24.57
4.10082e-05	-2.47956e-05	4.76839e-05	-30.828
2.00273e-05	-2.28883e-05	2.9564e-05	-46.788
