X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 0deg thickness 2mm, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 8.927mm
-0.00046921	-0.000361444	0.000593189	-142.23
-0.000484468	-0.000415804	0.000637058	-139.206
-0.000507358	-0.000405313	0.000649456	-141.414
-0.000486376	-0.000394823	0.000623707	-140.898
-0.000494007	-0.000401499	0.000637058	-140.856
-0.000487329	-0.000408174	0.000635151	-140.094
-0.000490192	-0.000413897	0.000639919	-139.896
-0.000490192	-0.000408174	0.000636104	-140.358
-0.000494961	-0.000399591	0.000635151	-141.096
-0.000480654	-0.000390055	0.000619892	-141.072
-0.000482561	-0.000411989	0.000633243	-139.398
-0.000489239	-0.000387194	0.000622753	-141.654
-0.000486376	-0.000381472	0.000617031	-141.822
-0.000498775	-0.000405313	0.000641827	-140.856
-0.000514034	-0.000413897	0.000659946	-141.216
-0.000484468	-0.000413897	0.000636104	-139.578
-0.000507358	-0.000392916	0.000638966	-142.206
-0.000494007	-0.000377657	0.000620846	-142.494
-0.000485422	-0.000410082	0.000634197	-139.806
-0.00052071	-0.000391962	0.00065041	-143.034
-0.000490192	-0.000407221	0.000635151	-140.232
-0.000496868	-0.000411989	0.000644688	-140.49
-0.000507358	-0.000389101	0.000638966	-142.626
-0.000504497	-0.000420572	0.000655178	-140.148
-0.000487329	-0.000401499	0.000630382	-140.622
-0.000470163	-0.00039673	0.000615124	-139.866
-0.000480654	-0.000397684	0.000621799	-140.262
-0.000480654	-0.000401499	0.00062466	-140.28
-0.000487329	-0.00039673	0.000628475	-140.934
-0.00050259	-0.00038624	0.000633243	-142.566
-0.000507358	-0.000388147	0.000635151	-142.374
-0.000480654	-0.000392916	0.000620846	-140.79
-0.000505451	-0.000392916	0.000637058	-142.05
-0.000493053	-0.000395777	0.00063229	-141.282
-0.000485422	-0.000391008	0.000621799	-141.006
-0.000487329	-0.000390055	0.000623707	-141.378
-0.000473978	-0.00041485	0.000629429	-138.858
-0.000498775	-0.000436785	0.000661854	-138.918
-0.000504497	-0.000411035	0.00065041	-140.898
-0.000483515	-0.000401499	0.000627521	-140.304
-0.000507358	-0.000394823	0.00064278	-142.11
-0.000494007	-0.000401499	0.000636104	-140.91
-0.000490192	-0.000392916	0.000626568	-141.228
-0.000473024	-0.000393869	0.000613216	-140.112
-0.000475885	-0.000416758	0.00063229	-138.714
-0.000486376	-0.000418665	0.000639919	-139.14
-0.000487329	-0.000425341	0.000646595	-138.93
-0.000498775	-0.000401499	0.000638966	-141.18
-0.000468256	-0.000408174	0.000619892	-138.96
-0.00050259	-0.000408174	0.000645641	-140.904
-0.000495914	-0.000377657	0.000621799	-142.698
-0.000498775	-0.00038624	0.000629429	-142.344
-0.000505451	-0.000407221	0.000647549	-141.09
-0.000505451	-0.00040436	0.000646595	-141.486
-0.000516895	-0.000417711	0.000661854	-140.922
-0.000488285	-0.00040436	0.000633243	-140.352
-0.000489239	-0.000405313	0.000635151	-140.43
-0.0004921	-0.000405313	0.000636104	-140.478
-0.000453951	-0.000407221	0.000608448	-138.066
-0.000491146	-0.000381472	0.000621799	-142.182
-0.000508312	-0.000408174	0.000652317	-141.306
-0.000511173	-0.000416758	0.000659946	-140.808
-0.000521664	-0.000423433	0.000670437	-140.964
-0.000496868	-0.000412943	0.000643734	-140.124
-0.00042248	-0.000313761	0.000522617	-143.28
-0.000330927	-0.000288012	0.000433924	-138.624
-0.000195504	-0.000190736	0.000268938	-135.504
-9.63216e-05	-0.000122071	0.000152589	-126.972
-5.81744e-05	-8.86922e-05	0.000104905	-123.282
-3.62399e-05	-5.3406e-05	6.38966e-05	-124.698
-3.33788e-05	-6.19893e-05	6.8665e-05	-118.038
8.58313e-06	-2.6703e-05	2.86103e-05	-54.78
0.000161172	7.91554e-05	0.000185014	26.658
0.000284197	0.000195504	0.000349047	34.11
0.000374796	0.000252726	0.000453951	34.086
0.000468256	0.000343325	0.000584606	36.168
0.000512127	0.00037575	0.000637058	36.114
0.000541691	0.000380518	0.000663761	35.076
0.000557903	0.000369074	0.000669483	33.468
0.00056744	0.00039673	0.000692371	35.034
0.0005312	0.000391962	0.000659946	36.336
0.000546459	0.00038624	0.000668529	35.382
0.000541691	0.000403406	0.000674251	36.756
0.000516895	0.000360491	0.000630382	34.98
0.000441553	0.000300409	0.0005312	34.23
0.000447275	0.0003109	0.000544552	34.812
0.000466349	0.000342371	0.000578884	36.342
0.0004797	0.000333788	0.000584606	34.83
0.000506405	0.000359537	0.000622753	35.352
0.000543598	0.000395777	0.000672344	36.054
0.000529293	0.000380518	0.000652317	35.82
0.000554089	0.000412943	0.000692371	36.672
0.000570301	0.000406267	0.000699047	35.526
0.000553135	0.000389101	0.000676159	35.178
0.000533108	0.000389101	0.000661854	35.994
0.000557903	0.000395777	0.000684742	35.298
0.000554089	0.000391962	0.00067902	35.328
0.000564579	0.000398638	0.000692371	35.142
0.000563625	0.000394823	0.000687603	35.046
0.000570301	0.00037575	0.000683788	33.396
0.000562672	0.000387194	0.000683788	34.56
0.000554089	0.000387194	0.000677112	34.818
0.000561718	0.000395777	0.000687603	35.382
0.0005312	0.000392916	0.000661854	36.408
0.000537876	0.000390055	0.000666622	35.82
0.000548366	0.000392916	0.000674251	35.712
0.000534061	0.000371935	0.000652317	34.86
0.000570301	0.000380518	0.000685696	33.858
0.000553135	0.000403406	0.000684742	36.168
0.000516895	0.000352861	0.000623707	34.47
0.000507358	0.000365259	0.000625614	35.688
0.000511173	0.000349047	0.000617031	34.446
0.00046921	0.000336649	0.00057793	35.742
