X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 8.927mm
0.00021267	0.000102997	0.000237466	25.704
0.000261309	8.58312e-05	0.00027466	18.084
0.000219346	9.53679e-05	0.000239373	23.514
0.000244142	9.44142e-05	0.000261309	20.934
0.00023842	8.20165e-05	0.000250818	19.302
0.000206948	8.39238e-05	0.000223161	22.122
0.00023842	5.6267e-05	0.000247957	12.96
0.000247004	5.72207e-05	0.000252726	13.086
0.00025654	5.81744e-05	0.000262262	13.368
0.000236512	6.38966e-05	0.000247004	15.162
0.000221253	8.48775e-05	0.000235558	21.564
0.000251772	7.72481e-05	0.000265123	16.578
0.000243188	6.2943e-05	0.000249865	14.958
0.000222207	7.43871e-05	0.000235558	18.792
0.000232697	7.53407e-05	0.00024605	17.652
0.000235558	7.53407e-05	0.000247004	18.096
0.000237466	6.5804e-05	0.000247957	15.228
0.000249865	7.53407e-05	0.000261309	17.004
0.000243188	7.34334e-05	0.000254633	17.058
0.000231744	9.34605e-05	0.000248911	22.428
0.000218392	7.05724e-05	0.000229836	17.91
0.000179292	5.72207e-05	0.000187875	17.73
0.000180245	4.38693e-05	0.000185967	13.89
0.000144006	4.19619e-05	0.000148774	16.65
0.000123979	2.9564e-05	0.000127793	13.242
0.000102044	2.3842e-05	0.000102044	14.31
0.000104905	3.81472e-05	0.000112534	19.926
0.000131608	2.00273e-05	0.000134469	8.958
0.000163079	3.43325e-05	0.00016594	12.21
0.000183106	3.71935e-05	0.000188828	12.138
0.000189782	6.38966e-05	0.000201226	18.672
0.000237466	9.15532e-05	0.000254633	21.414
0.000227929	7.43871e-05	0.00023842	18.234
0.000214578	7.53407e-05	0.000226022	20.04
0.000208856	8.58312e-05	0.000225068	22.62
0.000205995	8.10628e-05	0.000223161	21.672
0.00018406	5.43597e-05	0.000192643	16.488
0.000154496	4.86376e-05	0.000162126	17.766
0.000120163	1.90736e-05	0.00011921	9.408
2.86103e-05	-2.0981e-05	3.33788e-05	-37.776
9.5368e-06	-2.47956e-05	2.57493e-05	-71.568
5.72208e-06	-2.76567e-05	2.76567e-05	-80.31
-3.05178e-05	-4.19619e-05	5.14986e-05	-127.302
-6.00817e-05	-4.95913e-05	7.91554e-05	-141.792
-0.000106812	-8.48775e-05	0.000135423	-141.954
-0.000115395	-8.86922e-05	0.000144959	-141.87
-0.000128747	-9.91826e-05	0.000163079	-142.8
-0.000132562	-0.000115395	0.000175477	-138.954
-0.000176431	-8.77385e-05	0.000196458	-153.348
-0.000164033	-0.000109673	0.000195504	-146.526
-0.000139237	-9.34605e-05	0.00016594	-146.244
-0.00014782	-8.01091e-05	0.000166894	-151.608
-0.000151635	-0.000102044	0.000182153	-146.022
-0.000154496	-9.82289e-05	0.000179292	-146.664
-8.96459e-05	-8.01091e-05	0.000118256	-137.292
-4.29156e-05	-5.72207e-05	6.77113e-05	-125.862
0.0	-4.67303e-05	4.67303e-05	-84.372
2.57493e-05	-2.28883e-05	3.24252e-05	-39.372
6.19893e-05	-1.04905e-05	6.38966e-05	-7.71
8.58312e-05	1.90736e-06	8.58312e-05	1.332
0.000108719	2.3842e-05	0.000112534	13.146
0.000130654	6.19893e-05	0.000146867	24.378
0.000159265	4.67303e-05	0.00016594	16.194
0.000158311	6.19893e-05	0.000169755	21.636
0.000150681	2.28883e-05	0.000151635	9.09
0.000138284	3.62399e-05	0.000142098	15.138
0.000117302	4.29156e-05	0.000123979	20.196
0.000104905	2.28883e-05	0.000104905	12.888
9.25069e-05	2.6703e-05	0.000100136	16.2
0.000142098	3.43325e-05	0.000144959	13.332
-7.62945e-06	-4.95913e-05	5.14986e-05	-107.988
-0.00010109	-7.62944e-05	0.000124932	-142.824
4.57766e-05	-4.7684e-06	5.14986e-05	-0.708
0.000134469	4.19619e-05	0.000141145	17.58
2.3842e-05	-2.0981e-05	3.05178e-05	-52.884
-0.000127793	-0.000146867	0.000196458	-131.472
-0.000152589	-0.000195504	0.00024605	-127.644
-0.000160218	-0.000177384	0.000234605	-131.664
-0.000104905	-0.000134469	0.00016594	-127.188
-3.14715e-05	-8.01091e-05	8.39238e-05	-110.874
-6.67575e-06	-4.10082e-05	4.00546e-05	-96.546
3.14715e-05	-2.28883e-05	4.00546e-05	-29.862
0.000112534	2.19346e-05	0.000118256	10.932
0.000179292	6.48503e-05	0.000192643	19.494
