X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 7mm
5.3406e-05	-2.57493e-05	5.9128e-05	-24.552
4.19619e-05	-2.3842e-05	4.86376e-05	-30.03
3.81472e-05	-3.62399e-05	5.3406e-05	-42.51
3.91009e-05	-1.81199e-05	4.38693e-05	-20.352
4.38693e-05	-2.86104e-06	4.38693e-05	-1.686
5.72207e-05	-2.3842e-05	6.19893e-05	-22.716
6.10356e-05	-2.6703e-05	6.5804e-05	-22.89
4.76839e-05	-2.86104e-06	4.76839e-05	-3.18
5.24523e-05	-3.62399e-05	6.2943e-05	-35.538
3.91009e-05	-3.05178e-05	4.86376e-05	-36.552
7.34334e-05	3.81473e-06	7.24797e-05	4.674
6.5804e-05	-2.3842e-05	6.8665e-05	-20.172
4.00546e-05	-2.0981e-05	4.38693e-05	-30.066
3.52862e-05	-1.43052e-05	3.81472e-05	-19.056
5.43597e-05	-1.23978e-05	5.53133e-05	-11.85
3.62399e-05	-1.71663e-05	3.91009e-05	-23.574
4.57766e-05	-1.62126e-05	4.76839e-05	-18.69
5.24523e-05	-6.67575e-06	5.3406e-05	-6.42
5.24523e-05	-7.62945e-06	5.3406e-05	-8.532
4.67303e-05	-3.62399e-05	5.9128e-05	-34.938
6.10356e-05	-3.81473e-06	6.10356e-05	-3.114
6.38966e-05	-8.58313e-06	6.38966e-05	-6.672
3.24252e-05	1.14442e-05	3.52862e-05	18.432
4.29156e-05	-2.00273e-05	4.67303e-05	-24.378
4.57766e-05	-9.5368e-06	4.67303e-05	-10.524
4.57766e-05	-1.14442e-05	4.67303e-05	-14.826
4.57766e-05	-3.14715e-05	5.72207e-05	-32.418
4.95913e-05	-1.33515e-05	5.0545e-05	-15.126
3.71935e-05	-3.14715e-05	4.86376e-05	-39.51
4.48229e-05	-2.57493e-05	5.0545e-05	-28.908
5.3406e-05	-2.47956e-05	5.9128e-05	-23.7
4.38693e-05	-3.05178e-05	5.53133e-05	-32.94
6.2943e-05	-3.33788e-05	7.05724e-05	-27.534
5.0545e-05	-9.5368e-06	5.14986e-05	-9.582
7.05724e-05	-3.91009e-05	8.10628e-05	-29.688
5.14986e-05	-3.24252e-05	6.19893e-05	-30.648
4.38693e-05	-4.76839e-05	6.38966e-05	-48.468
4.10082e-05	-5.14986e-05	6.48503e-05	-50.79
3.05178e-05	1.90736e-06	3.05178e-05	6.072
3.71935e-05	-1.04905e-05	4.00546e-05	-16.074
6.5804e-05	-1.90736e-05	7.05724e-05	-14.826
5.72207e-05	-3.52862e-05	6.5804e-05	-31.158
3.81472e-05	-2.86103e-05	4.57766e-05	-36.702
5.0545e-05	-3.14715e-05	6.00817e-05	-30.75
4.86376e-05	-4.48229e-05	6.48503e-05	-42.912
3.52862e-05	-4.48229e-05	5.72207e-05	-50.196
3.62399e-05	-2.47956e-05	4.38693e-05	-33.456
6.00817e-05	-2.00273e-05	6.38966e-05	-17.496
5.81744e-05	-2.9564e-05	6.48503e-05	-26.82
4.19619e-05	-3.81472e-05	5.72207e-05	-41.688
5.6267e-05	-3.05178e-05	6.2943e-05	-28.176
4.29156e-05	-1.81199e-05	4.86376e-05	-23.808
6.38966e-05	-2.9564e-05	6.96187e-05	-23.628
7.05724e-05	-4.76839e-05	8.58312e-05	-33.936
6.8665e-05	-2.6703e-05	7.43871e-05	-20.202
5.3406e-05	-3.43325e-05	6.19893e-05	-33.18
4.57766e-05	-2.76567e-05	5.24523e-05	-30.468
4.19619e-05	-3.43325e-05	5.24523e-05	-39.438
3.52862e-05	-1.14442e-05	3.71935e-05	-15.252
4.86376e-05	-1.71663e-05	5.14986e-05	-18.666
5.53133e-05	-3.43325e-05	6.5804e-05	-30.378
7.05724e-05	-6.67575e-06	7.05724e-05	-4.902
6.00817e-05	-2.9564e-05	6.77113e-05	-25.05
6.48503e-05	-2.9564e-05	7.05724e-05	-24.18
6.48503e-05	-2.47956e-05	6.96187e-05	-21.396
7.43871e-05	-3.81472e-05	8.48775e-05	-25.368
7.05724e-05	-3.62399e-05	7.82018e-05	-27.006
3.71935e-05	-3.33788e-05	5.0545e-05	-41.328
4.67303e-05	-2.9564e-05	5.53133e-05	-30.846
5.9128e-05	-2.3842e-05	6.2943e-05	-20.556
5.72207e-05	-2.9564e-05	6.48503e-05	-26.562
6.38966e-05	-2.00273e-05	6.5804e-05	-16.26
4.76839e-05	-7.62945e-06	4.57766e-05	-8.364
4.29156e-05	-2.86104e-06	4.29156e-05	-0.882
3.71935e-05	-2.86104e-06	3.71935e-05	-5.016
5.53133e-05	-1.62126e-05	5.72207e-05	-16.314
4.10082e-05	-2.28883e-05	4.57766e-05	-27.3
5.43597e-05	-2.9564e-05	6.19893e-05	-27.672
4.48229e-05	-2.47956e-05	5.0545e-05	-27.234
5.14986e-05	-2.57493e-05	5.9128e-05	-24.552
5.81744e-05	-2.00273e-05	6.19893e-05	-19.404
