X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 7mm
0.0050936	-0.021844	0.0218431	-85.956
0.00513652	-0.021844	0.0218431	-85.92
0.00513366	-0.021844	0.0218431	-85.926
0.00512317	-0.021844	0.0218431	-85.932
0.00512412	-0.021844	0.0218431	-85.932
0.00512031	-0.021844	0.0218431	-85.938
0.0050917	-0.021844	0.0218431	-85.962
0.00505164	-0.021844	0.0218431	-85.992
0.00506595	-0.021844	0.0218431	-85.98
0.00503829	-0.021844	0.0218431	-86.004
0.00508884	-0.021844	0.0218431	-85.956
0.00514606	-0.021844	0.0218431	-85.92
0.00512126	-0.021844	0.0218431	-85.932
0.00512698	-0.021844	0.0218431	-85.932
0.00509837	-0.021844	0.0218431	-85.956
0.00505546	-0.021844	0.0218431	-85.992
0.00501922	-0.021844	0.0218431	-86.022
0.00501636	-0.021844	0.0218431	-86.022
0.0049372	-0.021844	0.0218431	-86.088
0.00492766	-0.021844	0.0218431	-86.088
0.00491908	-0.021844	0.0218431	-86.094
0.00494006	-0.021844	0.0218431	-86.082
0.00496677	-0.021844	0.0218431	-86.058
0.00499633	-0.021844	0.0218431	-86.094
0.004859	-0.021844	0.0218431	-86.46
0.00480369	-0.021844	0.0218431	-86.55
0.00476936	-0.021844	0.0218431	-86.586
0.00470069	-0.021844	0.0218431	-86.778
0.00460818	-0.021844	0.0218431	-86.886
0.00451186	-0.021844	0.0218431	-87.018
0.004365	-0.021844	0.0218431	-87.138
0.00434116	-0.021844	0.0218431	-87.162
0.00438693	-0.021844	0.0218431	-87.162
0.00423339	-0.021844	0.0218431	-87.33
0.00397781	-0.021844	0.0218431	-87.558
0.00362875	-0.021844	0.0218431	-87.822
0.00356485	-0.021844	0.0218431	-87.894
0.0034361	-0.021844	0.0218431	-87.99
0.00333025	-0.021844	0.0218431	-88.08
0.00313665	-0.021844	0.0218431	-88.218
0.00304033	-0.021844	0.0218431	-88.29
0.00294973	-0.021844	0.0218431	-88.362
0.00285436	-0.021844	0.0218431	-88.422
0.00275899	-0.021844	0.0218431	-88.488
0.00265695	-0.021844	0.0218431	-88.548
0.00259496	-0.021844	0.0218431	-88.584
0.00259592	-0.021844	0.0218431	-88.59
0.00259496	-0.021844	0.0218431	-88.59
0.00261499	-0.021844	0.0218431	-88.578
0.00261499	-0.021844	0.0218431	-88.578
0.00263025	-0.021844	0.0218431	-88.572
0.00266267	-0.021844	0.0218431	-88.554
0.00259401	-0.021844	0.0218431	-88.596
0.00261499	-0.021844	0.0218431	-88.578
0.00268175	-0.021844	0.0218431	-88.548
0.0026436	-0.021844	0.0218431	-88.566
0.00263597	-0.021844	0.0218431	-88.566
0.0027075	-0.021844	0.0218431	-88.518
0.0027857	-0.021844	0.0218431	-88.464
0.00287344	-0.021844	0.0218431	-88.398
0.00316621	-0.021844	0.0218431	-88.2
0.003253	-0.021844	0.0218431	-88.122
0.0035267	-0.021844	0.0218431	-87.918
0.00368787	-0.021844	0.0218431	-87.756
0.00418094	-0.021844	0.0218431	-87.27
0.00464252	-0.021844	0.0218431	-86.664
0.00493148	-0.021844	0.0218431	-85.926
0.00481418	-0.021844	0.0218431	-85.284
0.00432304	-0.021844	0.0218431	-84.852
0.00352575	-0.021844	0.0218431	-84.624
0.00296594	-0.021844	0.0218431	-84.558
0.0028763	-0.021844	0.0218431	-84.564
0.00221445	-0.021844	0.0218431	-84.564
0.00190163	-0.0196573	0.019682	-84.486
0.00135613	-0.0139847	0.0139723	-84.504
0.00121976	-0.0125771	0.0126238	-84.462
0.000967029	-0.00996119	0.00994116	-84.486
0.00085545	-0.00876528	0.00880057	-84.432
0.000622753	-0.00608924	0.00603679	-84.21
0.000434877	-0.00436404	0.00436404	-84.318
0.000323297	-0.00269987	0.00270368	-83.262
0.000271799	-0.0023203	0.00233461	-83.256
0.000283243	-0.00230695	0.00232317	-82.998
0.000270845	-0.0022793	0.00229265	-83.184
0.000185014	-0.00156213	0.00155259	-83.238
0.000120163	-0.000555996	0.000551227	-77.424
-6.48503e-05	0.00150967	0.00157452	92.778
-0.000200273	0.00289442	0.00290872	93.996
-0.000210763	0.00302412	0.00303079	93.96
-0.000210763	0.0029278	0.00293256	94.098
-0.000182153	0.00273706	0.00273897	93.786
-0.000153542	0.00257684	0.00258066	93.408
-0.000170709	0.00251581	0.00252153	93.882
-0.000160218	0.00242807	0.00243188	93.696
-0.000142098	0.00230505	0.00230505	93.504
-0.000142098	0.00210096	0.00210191	93.822
-0.000113488	0.0017109	0.00170518	93.702
-4.29156e-05	0.00105954	0.00104714	92.244
9.53682e-07	0.000434877	0.000429155	89.46
2.19346e-05	0.000219346	0.000219346	84.414
9.5368e-06	0.000167848	0.000167848	86.142
3.33788e-05	0.000196458	0.000199319	80.412
4.57766e-05	0.000198365	0.000203134	77.106
3.52862e-05	0.00019455	0.000197412	80.16
2.00273e-05	0.0002203	0.000222207	84.324
4.10082e-05	0.000215531	0.0002203	78.15
