Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE02A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.8872	7.0	4.6699099999999995e-11	9.53682e-07	-7.91554e-05	7.43871e-05	-92.7
3.4063	7.1	4.7366229999999995e-11	-4.29156e-05	4.86376e-05	6.2943e-05	123.522
4.9106	7.2	4.8033359999999996e-11	4.76839e-05	9.5368e-06	5.24523e-05	5.13
6.3808	7.3	4.8700489999999996e-11	1.62126e-05	1.52589e-05	2.0981e-05	42.396
8.1413	7.4	4.936762e-11	-2.86104e-06	3.62399e-05	3.81472e-05	100.92
9.6448	7.5	5.0034749999999996e-11	-9.53682e-07	-2.00273e-05	1.90736e-05	-83.418
11.4035	7.6	5.0701879999999996e-11	2.6703e-05	1.04905e-05	2.57493e-05	40.428
12.8911	7.7	5.1369009999999997e-11	-3.62399e-05	1.71663e-05	3.91009e-05	147.894
14.6507	7.8	5.203614e-11	-1.33515e-05	9.5368e-06	1.71663e-05	147.996
16.1535	7.9	5.270327e-11	1.52589e-05	3.91009e-05	4.57766e-05	60.726
17.8972	8.0	5.33704e-11	3.71935e-05	2.57493e-05	5.0545e-05	34.284
19.3846	8.1	5.403753e-11	4.7684e-06	-4.95913e-05	4.95913e-05	-84.594
20.8721	8.2	5.470465999999999e-11	1.90736e-06	1.71663e-05	1.90736e-05	49.188
22.3433	8.3	5.5371790000000004e-11	-1.43052e-05	5.9128e-05	6.00817e-05	106.206
23.8622	8.4	5.603892e-11	-7.62945e-06	3.52862e-05	3.62399e-05	103.242
25.3342	8.5	5.670605e-11	-9.53682e-07	3.91009e-05	3.91009e-05	93.012
27.0772	8.6	5.737317999999999e-11	7.62945e-06	-1.71663e-05	1.43052e-05	-71.568
28.5647	8.7	5.804030999999999e-11	-3.81472e-05	1.23978e-05	4.67303e-05	176.73
30.036	8.8	5.870744e-11	-2.0981e-05	1.23978e-05	2.19346e-05	142.764
31.5396	8.9	5.937457e-11	-5.53133e-05	8.58313e-06	5.9128e-05	172.65
33.2824	9.0	6.004169999999999e-11	-8.48775e-05	-3.62399e-05	9.05995e-05	-155.31
34.7702	9.1	6.070883e-11	-8.48775e-05	-2.28883e-05	9.44142e-05	-166.152
36.2574	9.2	6.137595999999999e-11	-0.000195504	-0.000121117	0.000233651	-149.934
37.7451	9.3	6.204309e-11	2.28883e-05	-4.29156e-05	4.86376e-05	-70.344
39.2485	9.4	6.271022e-11	0.000525478	0.000594143	0.000791553	49.386
40.7356	9.5	6.337735e-11	-1.43052e-05	5.14986e-05	5.24523e-05	103.86
42.4791	9.6	6.404448e-11	-3.81473e-06	-4.48229e-05	4.38693e-05	-88.236
43.9506	9.7	6.471160999999999e-11	3.33788e-05	8.29701e-05	8.96459e-05	72.498
45.4379	9.8	6.537874000000001e-11	-2.00273e-05	-1.33515e-05	1.90736e-05	-138.012
46.9408	9.9	6.604587e-11	-9.82289e-05	-6.38966e-05	0.000112534	-144.948
48.7006	10.0	6.6713e-11	-5.53133e-05	-2.86104e-06	5.3406e-05	-175.122
50.2034	10.1	6.738012999999999e-11	4.7684e-06	0.0	4.7684e-06	-20.556
51.6745	10.2	6.804726e-11	-1.33515e-05	4.00546e-05	4.38693e-05	104.874
53.1461	10.3	6.871439e-11	2.3842e-05	-5.72208e-06	2.9564e-05	-15.462
54.6494	10.4	6.938152e-11	-3.81473e-06	3.43325e-05	3.71935e-05	110.448
56.1215	10.5	7.004865e-11	2.57493e-05	-2.86104e-06	3.24252e-05	1.08
57.8647	10.6	7.071578e-11	8.20165e-05	-2.86104e-06	8.29701e-05	4.152
59.3513	10.7	7.138290999999999e-11	-2.0981e-05	4.95913e-05	5.3406e-05	103.362
60.8395	10.8	7.205004e-11	1.90736e-06	2.86103e-05	2.9564e-05	93.732
62.327	10.9	7.271717e-11	9.53682e-07	-7.62945e-06	8.58313e-06	34.38
64.086	11.0	7.33843e-11	-1.81199e-05	1.90736e-05	2.28883e-05	133.782
