X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 3mm
-4.7684e-06	-6.67575e-06	6.67575e-06	-127.878
9.5368e-06	1.90736e-06	9.5368e-06	14.934
1.90736e-06	-1.62126e-05	1.52589e-05	-74.748
3.81473e-06	-1.71663e-05	1.71663e-05	-72.9
0.0	-1.14442e-05	1.04905e-05	-86.184
1.90736e-06	-1.14442e-05	1.14442e-05	-73.608
3.81473e-06	-9.5368e-06	9.5368e-06	-61.698
2.86104e-06	5.72208e-06	6.67575e-06	60.948
1.04905e-05	1.14442e-05	1.52589e-05	41.424
1.90736e-05	-1.43052e-05	2.3842e-05	-35.91
3.81473e-06	0.0	2.86104e-06	30.966
2.86104e-06	-1.14442e-05	1.14442e-05	-67.62
-5.72208e-06	-1.23978e-05	1.23978e-05	-119.358
-1.14442e-05	9.5368e-06	1.33515e-05	135.0
-9.5368e-06	1.14442e-05	1.43052e-05	129.474
-3.81473e-06	-1.23978e-05	1.23978e-05	-105.522
-3.81473e-06	2.47956e-05	2.3842e-05	91.548
1.04905e-05	0.0	8.58313e-06	0.0
1.90736e-06	-1.14442e-05	1.14442e-05	-73.608
2.86104e-06	5.72208e-06	5.72208e-06	57.996
3.81473e-06	2.00273e-05	2.0981e-05	78.69
-4.7684e-06	-5.72208e-06	6.67575e-06	-135.0
-2.86104e-06	8.58313e-06	1.04905e-05	103.242
-9.5368e-06	2.3842e-05	2.47956e-05	107.448
8.58313e-06	-6.67575e-06	1.04905e-05	-42.51
1.43052e-05	0.0	1.23978e-05	3.012
-3.05178e-05	-1.33515e-05	3.52862e-05	-160.56
-5.9128e-05	6.67575e-06	5.9128e-05	172.956
-5.6267e-05	3.81473e-06	5.43597e-05	175.062
-4.48229e-05	-1.04905e-05	4.57766e-05	-166.758
-4.86376e-05	-1.71663e-05	5.0545e-05	-162.732
-6.38966e-05	1.52589e-05	6.38966e-05	166.254
-4.29156e-05	1.33515e-05	4.19619e-05	159.024
-4.19619e-05	0.0	4.19619e-05	179.106
-5.9128e-05	2.86103e-05	6.5804e-05	153.69
-6.77113e-05	9.5368e-06	6.5804e-05	171.21
-5.24523e-05	8.58313e-06	5.24523e-05	169.116
-5.3406e-05	9.5368e-06	5.3406e-05	169.506
-4.95913e-05	-2.86104e-06	4.86376e-05	-177.612
-3.43325e-05	1.90736e-05	3.91009e-05	149.532
-4.29156e-05	1.90736e-06	4.29156e-05	179.118
-4.76839e-05	-2.86104e-06	4.57766e-05	-177.546
-4.57766e-05	-3.81473e-06	4.38693e-05	-175.668
-4.19619e-05	8.58313e-06	4.19619e-05	167.274
-3.81472e-05	0.0	3.62399e-05	180.0
-1.81199e-05	-2.86103e-05	3.33788e-05	-122.124
-5.24523e-05	-2.47956e-05	5.6267e-05	-155.832
-4.57766e-05	-2.76567e-05	5.24523e-05	-147.69
-5.9128e-05	-9.53682e-07	5.9128e-05	178.728
-5.53133e-05	1.14442e-05	5.53133e-05	169.506
-3.81472e-05	4.7684e-06	3.71935e-05	170.706
-6.96187e-05	-6.67575e-06	6.8665e-05	-174.51
-3.33788e-05	2.86104e-06	3.14715e-05	175.134
2.86104e-06	0.0	2.86104e-06	-11.31
1.23978e-05	1.90736e-06	1.23978e-05	13.392
1.90736e-05	1.90736e-05	2.57493e-05	46.002
1.33515e-05	8.58313e-06	1.71663e-05	27.474
1.52589e-05	-1.14442e-05	1.90736e-05	-36.468
1.52589e-05	-6.67575e-06	1.52589e-05	-23.202
5.72208e-06	-7.62945e-06	8.58313e-06	-68.196
-2.86104e-06	-9.5368e-06	8.58313e-06	-102.096
-2.86104e-06	6.67575e-06	6.67575e-06	105.252
-1.52589e-05	0.0	1.23978e-05	173.988
2.86104e-06	-3.81473e-06	3.81473e-06	-63.438
-1.62126e-05	9.53682e-07	1.52589e-05	177.51
-1.62126e-05	-1.71663e-05	2.19346e-05	-137.388
-4.7684e-06	1.71663e-05	1.71663e-05	100.884
-1.14442e-05	-1.14442e-05	1.62126e-05	-135.0
-1.14442e-05	2.86104e-06	1.14442e-05	163.608
1.90736e-05	1.23978e-05	2.3842e-05	34.116
-1.90736e-06	1.71663e-05	1.71663e-05	92.202
-1.90736e-06	1.14442e-05	1.14442e-05	98.97
0.0	8.58313e-06	9.5368e-06	78.69
2.0981e-05	1.71663e-05	2.57493e-05	42.954
-1.33515e-05	-9.53682e-07	1.52589e-05	-175.032
-4.7684e-06	1.04905e-05	1.23978e-05	115.2
-1.14442e-05	5.72208e-06	1.23978e-05	146.31
2.86104e-06	9.53682e-07	2.86104e-06	21.804
5.72208e-06	1.62126e-05	1.71663e-05	68.628
9.53682e-07	-1.90736e-05	1.81199e-05	-83.658
4.7684e-06	1.90736e-06	5.72208e-06	29.052
0.0	-1.71663e-05	1.62126e-05	-96.84
8.58313e-06	-1.14442e-05	1.43052e-05	-45.0
