X 	 Y 	 R 	 theta 
#With Preamplifier,Turning the emitter ZnTe, ZnTe detector angle dependance 40deg, Chopper inside probe 388Hz inside Pump 230Hz, time constant=0.3s 18dB, waiting time= 1s, sensitivity=20mV, position 7.5mm
-5.24523e-05	3.81473e-06	5.24523e-05	175.122
-6.00817e-05	1.71663e-05	6.19893e-05	162.138
-5.72207e-05	1.14442e-05	5.72207e-05	168.69
-5.3406e-05	1.33515e-05	5.53133e-05	164.622
-7.72481e-05	3.52862e-05	8.39238e-05	154.656
-4.95913e-05	1.90736e-05	5.14986e-05	157.782
-5.81744e-05	0.0	5.81744e-05	179.364
-6.67577e-05	1.71663e-05	6.77113e-05	165.282
-5.6267e-05	3.81473e-06	5.6267e-05	173.958
-6.48503e-05	3.81473e-06	6.19893e-05	175.74
-5.81744e-05	5.72208e-06	5.72207e-05	172.71
-7.62944e-05	1.33515e-05	7.53407e-05	168.396
-4.48229e-05	2.76567e-05	5.14986e-05	148.152
-3.62399e-05	1.90736e-05	4.00546e-05	149.676
-3.24252e-05	-7.62945e-06	3.24252e-05	-166.236
-6.48503e-05	-2.86104e-06	6.38966e-05	-178.818
-5.6267e-05	2.76567e-05	6.19893e-05	153.714
-6.67577e-05	2.00273e-05	6.96187e-05	162.78
-7.82018e-05	3.05178e-05	8.10628e-05	158.028
-4.86376e-05	2.6703e-05	5.53133e-05	150.342
-4.67303e-05	2.86103e-05	5.53133e-05	147.846
-3.71935e-05	3.05178e-05	4.76839e-05	139.482
-6.8665e-05	2.0981e-05	7.24797e-05	162.9
-4.48229e-05	9.5368e-06	4.38693e-05	166.608
-4.29156e-05	1.71663e-05	4.57766e-05	157.752
-5.72207e-05	1.81199e-05	5.81744e-05	159.906
-2.6703e-05	2.6703e-05	3.71935e-05	132.828
-3.14715e-05	8.58313e-06	3.24252e-05	164.538
-3.05178e-05	-4.7684e-06	3.05178e-05	-172.728
-3.81472e-05	1.23978e-05	3.91009e-05	162.18
-4.67303e-05	-2.86104e-06	4.67303e-05	-176.82
-6.10356e-05	3.81473e-06	6.00817e-05	175.602
-4.95913e-05	1.04905e-05	5.0545e-05	166.332
-4.29156e-05	5.72208e-06	4.29156e-05	172.878
-5.6267e-05	-2.86104e-06	5.53133e-05	-176.55
-7.34334e-05	-9.53682e-07	7.24797e-05	179.484
-6.48503e-05	1.71663e-05	6.48503e-05	163.242
-5.53133e-05	-3.81473e-06	5.53133e-05	-175.176
-6.19893e-05	1.43052e-05	6.19893e-05	166.266
-6.77113e-05	2.0981e-05	7.05724e-05	162.582
-1.62126e-05	8.58313e-06	1.71663e-05	154.44
-3.81473e-06	5.72208e-06	5.72208e-06	105.252
-1.23978e-05	-9.5368e-06	1.43052e-05	-142.596
1.14442e-05	1.90736e-06	1.23978e-05	14.742
2.0981e-05	8.58313e-06	2.19346e-05	24.306
3.81473e-06	1.23978e-05	1.23978e-05	75.966
1.90736e-05	1.90736e-06	1.90736e-05	5.904
9.5368e-06	-1.14442e-05	1.52589e-05	-45.0
1.23978e-05	-1.14442e-05	1.52589e-05	-45.0
2.19346e-05	-6.67575e-06	2.19346e-05	-19.536
-1.90736e-05	-9.5368e-06	2.00273e-05	-159.864
3.81473e-06	6.67575e-06	9.5368e-06	47.49
5.72208e-06	2.47956e-05	2.47956e-05	72.552
9.53682e-07	-8.58313e-06	7.62945e-06	-90.0
