Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE03A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.6833	7.5635	5.045837755e-11	5.72208e-06	3.71935e-05	3.81472e-05	90.924
3.2189	7.5675	5.048506275e-11	1.90736e-05	-6.67575e-06	1.14442e-05	-22.62
4.7066	7.5715	5.051174795e-11	-2.47956e-05	-7.62945e-06	2.28883e-05	-167.124
6.1781	7.5755	5.0538433149999996e-11	3.81473e-06	-2.57493e-05	2.57493e-05	-67.38
7.6811	7.5795	5.056511835e-11	9.5368e-06	-2.86104e-06	1.14442e-05	24.228
9.1683	7.5835	5.059180355e-11	2.86104e-06	2.57493e-05	2.57493e-05	100.176
10.6562	7.5875	5.061848875e-11	2.86103e-05	-6.8665e-05	7.05724e-05	-68.304
12.1436	7.5915	5.0645173949999995e-11	-3.05178e-05	1.90736e-06	2.6703e-05	178.566
13.6463	7.5955	5.067185915e-11	4.7684e-06	3.81473e-06	5.72208e-06	147.528
15.1342	7.5995	5.069854435e-11	1.71663e-05	2.00273e-05	2.3842e-05	69.624
16.5894	7.6035	5.072522955e-11	-2.0981e-05	2.57493e-05	3.52862e-05	123.408
18.0771	7.6075	5.0751914749999995e-11	-1.33515e-05	-1.62126e-05	1.43052e-05	-101.886
19.5484	7.6115	5.077859995e-11	-2.86104e-06	1.90736e-05	1.90736e-05	79.506
21.0192	7.6155	5.080528515e-11	-2.00273e-05	9.53682e-07	1.52589e-05	-163.302
22.5071	7.6195	5.083197035e-11	3.71935e-05	8.58313e-06	3.71935e-05	15.348
23.9786	7.6235	5.0858655549999994e-11	0.0	3.52862e-05	3.33788e-05	96.072
25.4656	7.6275	5.088534075e-11	-5.72208e-06	2.57493e-05	2.76567e-05	106.458
26.9366	7.6315	5.0912025949999997e-11	-2.0981e-05	-2.00273e-05	3.24252e-05	-141.84
28.4238	7.6355	5.093871115e-11	-1.14442e-05	-1.81199e-05	1.81199e-05	-125.538
29.9282	7.6395	5.096539635e-11	-1.81199e-05	1.90736e-05	2.57493e-05	108.432
31.415	7.6435	5.099208155e-11	3.05178e-05	-2.28883e-05	4.10082e-05	-41.268
32.9026	7.6475	5.1018766749999996e-11	2.86104e-06	2.76567e-05	2.57493e-05	72.03
34.374	7.6515	5.104545195e-11	5.72208e-06	1.90736e-06	4.7684e-06	30.966
