Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.9367	7.37	4.9167480999999997e-11	2.86104e-06	-2.0981e-05	2.00273e-05	-67.83
3.4711	7.47	4.9834611e-11	-4.7684e-06	1.33515e-05	1.62126e-05	115.644
4.9754	7.57	5.0501741e-11	-3.81473e-06	-5.72208e-06	6.67575e-06	-68.196
6.4628	7.67	5.1168871e-11	3.62399e-05	1.04905e-05	3.81472e-05	14.034
7.9822	7.77	5.1836001e-11	2.28883e-05	2.86104e-06	2.6703e-05	-14.676
9.4853	7.87	5.2503131e-11	4.67303e-05	-2.28883e-05	5.24523e-05	-20.982
10.9726	7.97	5.3170261e-11	2.28883e-05	2.00273e-05	2.86103e-05	38.232
12.4749	8.07	5.3837391e-11	2.28883e-05	-9.53682e-07	1.52589e-05	2.862
13.9629	8.17	5.4504521e-11	-3.14715e-05	-1.90736e-06	3.71935e-05	159.864
15.4512	8.27	5.517165099999999e-11	4.38693e-05	1.33515e-05	3.91009e-05	22.782
16.9376	8.37	5.583878099999999e-11	0.0	2.3842e-05	3.05178e-05	91.044
18.4259	8.4705	5.650924664999999e-11	-2.28883e-05	-2.86104e-06	1.71663e-05	-170.136
19.9125	8.5705	5.717637664999999e-11	2.00273e-05	0.0	1.90736e-05	1.974
21.4321	8.6705	5.784350665e-11	-3.24252e-05	1.62126e-05	3.91009e-05	143.694
22.9361	8.7705	5.851063665e-11	1.71663e-05	1.52589e-05	1.52589e-05	39.474
24.4227	8.8705	5.917776665e-11	-2.00273e-05	1.14442e-05	2.3842e-05	145.41
25.9108	8.9705	5.984489664999999e-11	-3.71935e-05	1.90736e-05	4.48229e-05	148.092
27.4142	9.0705	6.051202664999999e-11	0.0	-4.7684e-06	2.86104e-06	-108.432
28.9016	9.1705	6.117915665e-11	-5.14986e-05	5.72208e-06	5.43597e-05	178.638
30.4049	9.2705	6.184628665e-11	-6.77113e-05	-1.81199e-05	5.81744e-05	-161.994
31.8924	9.3705	6.251341664999999e-11	-1.81199e-05	-2.9564e-05	3.33788e-05	-134.196
33.6501	9.4705	6.318054665e-11	0.000410082	0.00027466	0.000485422	35.07
35.1381	9.5705	6.384767664999999e-11	1.52589e-05	2.00273e-05	2.57493e-05	59.034
36.6424	9.6705	6.451480665e-11	-4.7684e-06	-1.23978e-05	1.04905e-05	-64.98
38.1293	9.7705	6.518193664999999e-11	2.9564e-05	5.72208e-06	3.24252e-05	3.24
39.6324	9.8705	6.584906665e-11	2.3842e-05	-2.00273e-05	2.9564e-05	-41.31
41.1354	9.9705	6.651619665e-11	-5.53133e-05	-2.28883e-05	5.53133e-05	-140.37
42.6224	10.0705	6.718332664999999e-11	2.28883e-05	3.91009e-05	4.48229e-05	57.528
44.1112	10.1705	6.785045665e-11	-9.5368e-06	1.62126e-05	1.81199e-05	131.988
45.6142	10.2705	6.851758665e-11	1.04905e-05	3.52862e-05	3.52862e-05	82.476
47.1018	10.3705	6.918471665e-11	-9.5368e-06	-2.6703e-05	2.57493e-05	-132.954
48.6209	10.471	6.985518229999999e-11	4.95913e-05	1.81199e-05	5.43597e-05	19.746
50.1557	10.571	7.05223123e-11	9.5368e-06	-7.62945e-06	1.04905e-05	-105.948
51.6275	10.671	7.118944229999999e-11	-4.29156e-05	3.71935e-05	5.53133e-05	140.37
53.1145	10.771	7.18565723e-11	2.19346e-05	2.3842e-05	4.10082e-05	38.016
54.6027	10.871	7.25237023e-11	-2.6703e-05	-1.14442e-05	2.28883e-05	-149.622
56.0733	10.971	7.31908323e-11	8.58313e-06	-1.14442e-05	1.62126e-05	-39.804
57.5598	11.071	7.38579623e-11	-8.58313e-06	3.81472e-05	3.81472e-05	101.31
59.0476	11.171	7.452509229999999e-11	1.23978e-05	3.05178e-05	3.14715e-05	82.728
60.5524	11.271	7.519222230000001e-11	-1.14442e-05	9.53682e-07	1.52589e-05	177.51
62.0385	11.371	7.58593523e-11	-9.53682e-07	-1.14442e-05	8.58313e-06	-127.878
