Time (s) 	 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
#Without Preamplifier,Fluence with Filter (NE07A-B), ZnTe detector angle 40deg, Chopper 230Hz, time constant=0.1s 18dB, waiting time= 0.9s, sensitivity=20mV
1.6821	9.45	6.304378499999999e-11	0.000433924	0.000218392	0.0004921	26.874
3.2166	9.451	6.30504563e-11	0.000452043	0.000215531	0.000505451	26.664
4.7208	9.452	6.30571276e-11	0.000400545	0.000189782	0.000447275	25.884
6.2068	9.453	6.306379889999999e-11	0.000434877	0.000226975	0.000483515	27.666
7.678	9.454	6.30704702e-11	0.000482561	0.000209809	0.000524525	24.378
9.1985	9.455	6.30771415e-11	0.000454905	0.000229836	0.000509266	28.044
10.6862	9.456	6.30838128e-11	0.000484468	0.000201226	0.000524525	22.332
12.1889	9.457	6.30904841e-11	0.00046921	0.000232697	0.00052071	26.928
13.6772	9.458	6.30971554e-11	0.000497822	0.000283243	0.000569347	29.844
15.1646	9.459	6.31038267e-11	0.000473978	0.000267984	0.000551227	29.55
16.6511	9.46	6.3110498e-11	0.000474932	0.000209809	0.000518803	23.76
18.1388	9.461	6.31171693e-11	0.000437738	0.000277521	0.000522617	32.052
19.6578	9.462	6.31238406e-11	0.000440599	0.000293734	0.000537876	32.964
21.1612	9.463	6.31305119e-11	0.000486376	0.000249865	0.000535969	26.658
22.6805	9.464	6.31371832e-11	0.000477793	0.000293734	0.000559811	31.2
24.1677	9.465	6.31438545e-11	0.000441553	0.000280382	0.000519756	32.892
25.656	9.466	6.31505258e-11	0.000431063	0.000239373	0.000490192	29.292
27.1428	9.467	6.31571971e-11	0.000440599	0.000260355	0.000511173	31.332
28.646	9.468	6.31638684e-11	0.000427248	0.000280382	0.000517849	33.222
30.1495	9.469	6.31705397e-11	0.000440599	0.000284197	0.000525478	33.552
31.6216	9.47	6.317721100000001e-11	0.000410082	0.000280382	0.000500683	33.162
33.1251	9.471	6.31838823e-11	0.000436785	0.000254633	0.000508312	30.384
34.611	9.472	6.31905536e-11	0.000395777	0.000248911	0.000464441	32.592
36.0991	9.473	6.31972249e-11	0.000372889	0.000290873	0.000467302	38.364
37.6013	9.474	6.320389619999999e-11	0.000406267	0.000254633	0.000484468	31.77
39.3935	9.475	6.321056749999999e-11	0.000367166	0.000258448	0.000456812	35.604
40.9128	9.476	6.32172388e-11	0.000335695	0.000262262	0.000425341	37.428
